,jyoCd,Kyori,TrackCD,LR,taikei_0,taikei_1,taikei_2,taikei_3,taikei_4,taikei_5,taikei_10,taikei_11,taikei_12,taikei_13,taikei_14,taikei_15
23429,09,2000,1,1,2,2,2,2,2,2,3,2,2,1,2,2
23430,09,2000,1,1,2,3,2,3,2,2,3,3,3,3,2,2
23431,09,2000,1,1,2,3,2,3,2,2,2,1,2,2,2,2
23432,09,2000,1,1,2,2,2,2,2,1,2,2,2,2,3,3
23433,09,1200,1,1,2,2,2,2,2,2,2,1,2,2,2,2
23434,09,1200,1,1,2,3,2,2,2,2,3,2,3,3,3,3
23435,09,1200,1,1,2,2,2,2,2,1,2,1,3,2,2,3
23436,09,1200,1,1,3,3,3,3,2,2,3,2,1,2,1,2
23437,09,1200,1,1,3,3,3,2,2,1,2,2,2,2,2,2
23438,09,1200,1,1,2,3,3,2,2,1,3,2,2,2,3,3
23439,09,1200,1,1,2,3,2,3,2,1,2,2,3,3,2,2
23440,09,1200,1,1,2,3,2,2,2,2,3,2,3,3,3,3
23441,09,1200,1,1,2,3,2,2,2,1,3,2,3,3,3,3
23442,09,1200,1,1,2,2,3,2,2,2,3,2,2,2,3,3
23443,09,1600,1,1,2,2,2,2,2,2,3,2,2,1,3,3
23444,09,1600,1,1,2,2,2,2,2,1,1,1,2,2,2,3
23445,09,1600,1,1,2,2,2,2,2,1,1,1,3,2,1,1
23446,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,2,2
23447,09,1600,1,1,2,3,2,2,2,1,2,1,2,2,2,3
23448,09,1600,1,1,3,3,3,2,2,1,2,2,1,1,3,3
23449,09,1600,1,1,3,3,3,2,2,1,3,2,2,2,2,2
23450,09,1600,1,1,2,2,2,2,2,1,2,2,2,1,3,3
23451,09,1600,1,1,2,2,2,2,2,2,2,2,3,2,3,3
23452,09,1600,1,1,2,3,2,2,2,1,2,2,0,0,2,3
23453,09,1600,1,1,2,2,2,2,2,2,2,2,2,2,2,2
23454,09,1600,1,1,2,3,3,3,2,1,3,2,2,2,2,2
23455,09,1800,2,1,2,3,2,2,2,2,3,2,3,2,2,2
23456,09,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
23457,09,1800,2,1,2,2,2,2,2,2,2,1,3,3,2,3
23458,09,1800,2,1,2,2,2,2,2,2,2,1,3,3,2,2
23459,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23460,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,1,2
23461,09,1800,2,1,2,3,2,2,2,2,3,2,1,1,1,1
23462,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,1,1
23463,09,1800,2,1,2,2,2,2,2,1,2,1,1,1,3,3
23464,09,1800,2,1,2,2,2,2,2,1,2,1,1,1,2,2
23465,09,1800,2,1,2,2,2,2,2,1,2,2,3,3,2,2
23466,09,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
23467,09,1800,2,1,2,2,2,2,2,1,3,2,2,2,2,2
23468,06,1200,1,1,2,2,2,3,2,1,3,2,3,3,3,3
23469,06,1200,1,1,2,3,2,2,2,2,2,1,3,3,3,3
23470,06,1200,1,1,2,3,3,3,2,2,3,2,3,3,1,2
23471,06,1200,1,1,2,3,2,2,2,2,3,2,3,3,3,3
23472,06,1200,1,1,2,2,2,2,2,2,3,2,2,2,3,3
23473,06,1200,1,1,2,3,3,2,2,2,3,2,2,1,2,2
23474,06,1200,1,1,2,2,2,3,2,2,2,2,2,2,2,3
23475,06,1600,1,1,2,2,2,2,2,2,2,1,2,1,1,1
23476,06,1600,1,1,2,2,2,2,2,2,2,1,3,3,1,2
23477,06,1600,1,1,2,3,2,2,2,1,2,2,2,2,2,2
23478,06,1600,1,1,2,3,3,2,2,1,3,2,2,2,2,3
23479,06,1600,1,1,2,2,2,2,1,1,2,2,2,2,2,2
23480,06,1600,1,1,3,3,3,2,2,1,2,2,2,2,2,3
23481,06,1600,1,1,2,2,2,3,2,2,2,1,0,0,2,2
23482,06,1600,1,1,2,2,2,2,2,1,2,1,2,2,2,3
23483,06,1600,1,1,2,2,2,2,2,1,1,1,1,2,2,2
23484,06,1600,1,1,2,2,2,2,2,2,2,1,3,3,2,2
23485,06,1600,1,1,2,3,2,2,2,1,3,2,2,2,3,3
23486,06,1800,2,1,2,2,2,2,2,2,3,2,3,3,2,2
23487,06,1800,2,1,2,2,2,2,2,2,3,2,0,0,3,3
23488,06,1800,2,1,0,2,2,2,2,1,3,2,1,1,2,3
23489,06,1800,2,1,2,2,2,3,2,1,2,2,2,1,2,2
23490,06,1800,2,1,2,3,2,3,2,1,2,2,3,3,2,2
23491,06,1800,2,1,2,2,2,2,2,1,2,1,0,0,2,2
23492,06,1800,2,1,0,2,2,2,2,2,2,1,2,1,3,3
23493,06,1800,2,1,0,2,2,3,2,1,2,1,2,3,1,2
23494,06,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,3
23495,06,1800,2,1,2,3,2,3,2,1,3,2,3,3,2,3
23496,06,1800,2,1,2,2,2,3,2,2,2,1,3,3,2,3
23497,06,1800,2,1,0,2,2,3,2,1,2,2,0,0,1,1
23498,09,3140,3,9,2,3,2,2,2,1,2,1,2,2,3,3
23499,09,3140,3,9,2,2,2,3,2,1,2,1,2,1,2,2
23500,09,3140,3,9,2,2,2,2,2,2,2,1,2,2,1,1
23501,09,3140,3,9,2,2,2,2,2,1,2,1,2,2,2,2
23502,09,3140,3,9,2,3,2,3,2,1,2,1,3,3,2,2
23503,09,3140,3,9,3,3,3,2,2,2,3,2,3,3,3,3
23504,09,3140,3,9,2,3,2,3,2,2,2,1,0,3,3,3
23505,09,3140,3,9,2,2,2,2,2,2,2,1,2,2,3,3
23506,09,3140,3,9,2,3,2,3,2,1,2,2,3,3,2,3
23507,09,3140,3,9,2,2,2,2,2,1,2,1,2,1,1,1
23508,09,3140,3,9,2,3,2,2,2,2,3,3,2,2,1,2
23509,09,3140,3,9,2,2,2,2,2,1,1,1,2,2,1,1
23510,09,3140,3,9,2,3,2,3,2,2,2,1,2,1,2,3
23511,09,3140,3,9,2,2,2,3,2,1,2,1,3,3,2,2
23512,09,1400,1,1,2,2,2,2,2,1,3,2,2,2,2,3
23513,09,1400,1,1,2,3,2,2,2,1,3,2,3,3,2,2
23514,09,1400,1,1,2,3,2,2,2,1,3,2,0,0,2,2
23515,09,1400,1,1,2,3,3,2,2,2,3,3,3,2,2,2
23516,09,1400,1,1,2,2,2,3,2,1,2,1,1,2,1,2
23517,09,1400,1,1,3,3,3,2,2,1,3,3,3,3,2,3
23518,09,1400,2,1,2,2,2,2,2,2,1,1,3,3,1,2
23519,09,1400,2,1,2,2,2,2,2,2,2,1,1,1,2,2
23520,09,1400,2,1,2,3,2,2,2,1,3,2,1,1,2,3
23521,09,1400,2,1,2,2,2,2,2,1,2,1,3,3,2,2
23522,09,1400,2,1,2,3,3,3,2,1,2,2,3,2,3,2
23523,09,1400,2,1,2,2,2,2,2,1,1,1,2,2,2,3
23524,09,1400,2,1,2,3,2,2,2,1,2,1,2,2,3,3
23525,09,1400,2,1,2,3,2,2,2,1,3,2,2,2,2,3
23526,09,1400,2,1,3,3,3,2,2,2,3,2,3,3,1,2
23527,09,1400,2,1,2,3,2,2,2,1,2,2,2,2,2,2
23528,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23529,09,1400,2,1,2,2,2,2,2,1,2,1,1,1,2,2
23530,09,1800,2,1,2,2,2,2,2,1,1,1,3,3,1,1
23531,09,1800,2,1,2,3,2,2,2,2,2,2,2,1,3,3
23532,09,1800,2,1,2,2,2,2,2,2,2,1,2,2,2,2
23533,09,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
23534,09,1800,2,1,2,2,2,2,2,1,3,2,1,1,2,2
23535,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,1,1
23536,09,1800,2,1,2,2,2,2,2,2,3,2,2,2,2,2
23537,09,1800,2,1,2,2,2,2,2,2,2,1,2,2,2,2
23538,09,1800,2,1,2,3,2,2,2,2,2,1,2,2,2,2
23539,09,1800,2,1,2,3,2,2,2,1,3,2,1,1,2,2
23540,06,2500,1,1,0,2,2,2,1,1,2,1,0,0,2,2
23541,06,2500,1,1,2,3,2,3,2,1,2,2,3,3,2,3
23542,06,2500,1,1,2,3,2,2,2,2,3,2,1,2,2,3
23543,06,2500,1,1,2,2,2,2,2,1,1,1,2,1,2,2
23544,06,2500,1,1,2,3,3,3,2,2,3,2,3,3,2,3
23545,06,2500,1,1,2,3,3,3,2,2,3,3,3,3,2,2
23546,06,2500,1,1,2,3,3,3,2,2,2,2,2,2,2,2
23547,06,2500,1,1,2,3,2,3,2,1,2,1,2,1,3,3
23548,06,2500,1,1,2,2,2,2,2,1,1,1,2,2,1,1
23549,06,2500,1,1,2,2,2,3,2,2,2,2,3,2,3,3
23550,06,1800,2,1,0,3,3,3,2,1,3,2,0,0,3,3
23551,06,1800,2,1,2,2,2,2,2,2,2,2,3,3,1,1
23552,06,1800,2,1,0,3,3,3,2,2,3,2,3,3,2,2
23553,06,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23554,06,1800,2,1,2,2,2,2,2,1,2,2,1,2,2,2
23555,06,1800,2,1,2,3,2,2,2,2,2,1,2,2,3,3
23556,06,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
23557,06,1800,2,1,0,3,2,3,2,2,3,2,2,2,3,3
23558,06,1200,1,1,0,3,3,3,2,1,3,2,0,0,2,3
23559,06,1200,1,1,2,3,3,2,2,1,2,2,2,1,2,2
23560,06,1200,1,1,3,3,3,2,2,1,3,3,2,2,2,3
23561,06,1200,1,1,2,3,3,2,2,1,3,2,2,1,2,2
23562,06,1200,1,1,2,3,2,2,2,2,3,3,1,2,3,3
23563,06,1200,1,1,2,3,2,2,2,1,3,2,2,2,1,2
23564,06,1200,1,1,2,2,2,3,2,1,2,1,0,0,2,2
23565,06,1200,1,1,2,3,2,2,2,1,3,3,3,3,3,3
23566,06,1200,1,1,2,3,3,2,2,1,3,2,2,1,3,3
23567,06,1200,1,1,2,3,2,3,2,1,2,1,2,2,2,2
23568,06,1200,1,1,2,3,3,3,2,1,3,3,2,1,3,3
23569,06,1200,1,1,2,3,3,3,2,2,2,2,2,3,3,3
23570,06,1200,2,1,2,3,3,3,2,1,3,2,3,3,3,3
23571,06,1200,2,1,2,3,2,3,2,2,1,1,2,2,2,2
23572,06,1200,2,1,2,3,2,3,2,2,2,1,2,2,2,2
23573,06,1200,2,1,2,3,2,3,2,1,3,2,2,2,3,3
23574,06,1200,2,1,3,3,3,2,2,2,2,2,3,3,3,3
23575,06,1200,2,1,3,3,3,1,2,1,3,2,2,1,3,3
23576,06,1200,2,1,2,3,3,2,2,2,3,2,3,3,2,2
23577,06,1200,2,1,2,2,2,2,2,1,2,1,1,1,3,3
23578,06,1200,2,1,2,3,2,2,2,1,3,2,3,3,2,2
23579,06,1200,2,1,2,2,2,2,2,1,2,1,3,3,3,3
23580,06,1200,2,1,2,2,2,2,2,1,2,2,2,2,2,3
23581,06,1200,2,1,3,3,3,2,2,1,3,2,3,3,2,2
23582,09,1200,2,1,2,3,3,2,2,2,3,2,1,2,2,2
23583,09,1200,2,1,2,2,2,2,2,1,3,2,2,2,2,2
23584,09,1200,2,1,3,2,3,2,2,1,3,2,2,2,2,2
23585,09,1200,2,1,2,2,2,2,2,1,2,1,2,1,3,3
23586,09,1200,2,1,2,2,2,2,2,2,2,1,2,1,3,3
23587,09,1200,2,1,2,2,2,2,2,1,2,2,2,2,3,3
23588,09,1200,2,1,2,2,2,2,2,1,2,2,3,3,3,3
23589,09,1200,2,1,2,2,2,2,2,1,2,2,2,2,1,1
23590,09,1200,2,1,2,3,3,2,2,1,2,2,3,2,3,3
23591,09,1200,2,1,2,2,2,2,2,1,1,1,2,2,2,2
23592,09,1200,2,1,2,2,2,2,2,1,3,2,3,3,3,2
23593,09,1200,2,1,2,2,2,2,2,1,2,1,2,2,3,3
23594,09,1200,2,1,2,2,2,2,2,2,2,1,2,2,0,0
23595,09,1200,2,1,2,2,2,2,2,2,2,1,2,2,3,3
23596,09,2000,1,1,2,2,2,2,2,1,1,1,3,3,1,2
23597,09,2000,1,1,2,2,2,3,3,2,2,1,2,1,2,2
23598,09,2000,1,1,2,2,2,2,2,1,2,2,3,3,2,2
23599,09,2000,1,1,2,2,2,2,2,1,2,2,3,2,1,1
23600,09,2000,1,1,2,2,2,2,2,2,3,2,3,3,2,2
23601,09,2000,1,1,3,3,3,2,2,1,3,2,2,1,3,3
23602,09,2000,1,1,2,2,2,2,2,2,2,2,3,3,2,2
23603,09,2000,1,1,2,3,2,2,2,1,3,3,2,2,3,3
23604,09,2000,1,1,2,3,2,2,2,1,3,3,3,3,1,2
23605,09,2000,1,1,2,2,2,2,2,1,1,1,3,3,2,2
23606,09,2000,1,1,2,2,2,2,2,1,2,1,2,2,1,1
23607,09,2400,1,1,2,2,2,3,2,2,2,1,2,2,2,2
23608,09,2400,1,1,2,2,2,3,2,1,3,2,2,1,2,2
23609,09,2400,1,1,2,2,2,2,2,1,2,1,2,1,1,2
23610,09,2400,1,1,2,2,2,2,2,1,2,1,3,3,2,2
23611,09,2400,1,1,2,2,2,2,2,2,2,1,2,2,1,1
23612,09,2400,1,1,2,3,2,2,2,1,3,2,2,2,3,3
23613,09,2400,1,1,2,3,2,2,2,1,2,2,2,2,2,2
23614,09,2400,1,1,2,3,3,3,2,1,2,2,2,2,2,2
23615,09,2000,1,1,2,3,2,2,2,1,2,2,2,2,2,2
23616,09,2000,1,1,2,3,2,2,2,2,2,2,1,1,2,3
23617,09,2000,1,1,2,3,2,2,2,2,3,2,2,2,2,3
23618,09,2000,1,1,2,3,2,2,2,1,2,1,1,1,1,2
23619,09,2000,1,1,2,3,2,2,2,2,2,2,2,1,2,2
23620,09,2000,1,1,2,2,2,2,2,2,3,2,2,2,1,2
23621,09,2000,1,1,2,2,2,2,2,1,2,1,1,1,1,1
23622,09,2000,1,1,2,2,2,2,2,2,2,1,1,1,1,2
23623,09,2000,1,1,2,3,3,2,2,1,2,1,2,2,2,2
23624,09,2000,1,1,2,3,3,2,2,2,2,2,2,2,2,2
23625,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,3,3
23626,09,1400,2,1,2,3,3,2,2,2,3,3,2,2,3,3
23627,09,1400,2,1,2,2,2,2,2,1,2,2,2,2,1,1
23628,09,1400,2,1,2,2,2,2,2,1,2,2,2,2,2,2
23629,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23630,09,1400,2,1,2,2,2,2,2,1,3,2,2,2,2,3
23631,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23632,09,1400,2,1,2,3,3,2,2,1,3,2,2,2,2,2
23633,09,1400,2,1,2,2,2,2,2,1,2,2,2,2,2,3
23634,09,1400,2,1,2,2,2,2,2,2,2,2,2,2,3,3
23635,09,1400,2,1,2,3,2,2,2,2,3,2,2,2,3,3
23636,09,1400,2,1,3,2,3,2,2,1,2,2,2,1,1,2
23637,09,1400,2,1,2,3,2,3,2,1,2,1,0,0,3,3
23638,03,2750,3,9,0,3,2,3,2,2,2,1,3,3,2,3
23639,03,2750,3,9,3,3,3,2,2,1,3,2,3,3,2,2
23640,03,2750,3,9,2,3,3,2,2,1,2,1,2,2,2,2
23641,03,2750,3,9,2,2,2,3,3,2,2,1,1,1,3,3
23642,03,2750,3,9,2,2,2,2,2,1,1,1,0,0,3,3
23643,03,2750,3,9,2,3,3,2,2,1,2,1,3,3,2,3
23644,03,2750,3,9,2,2,2,2,2,1,2,1,2,1,2,3
23645,03,2750,3,9,2,2,2,2,2,1,2,1,2,1,2,2
23646,03,2750,3,9,2,3,3,3,3,2,3,2,3,3,3,3
23647,03,2750,3,9,2,2,2,2,2,1,2,1,1,1,2,2
23648,03,2750,3,9,2,3,2,3,2,2,2,1,2,2,3,3
23649,03,2750,3,9,2,2,2,2,2,1,3,2,3,3,2,2
23650,03,2750,3,9,2,3,3,3,2,2,2,2,2,1,2,2
23651,03,2750,3,9,2,3,2,2,2,1,2,1,2,1,2,2
23652,03,1200,1,1,2,3,2,2,2,2,2,1,2,2,2,2
23653,03,1200,1,1,2,2,2,2,2,1,1,1,3,2,1,2
23654,03,1200,1,1,2,2,2,3,2,1,2,2,3,3,1,1
23655,03,1200,1,1,2,3,2,2,2,2,3,3,2,1,2,2
23656,03,1200,1,1,2,3,2,2,2,1,3,2,2,2,3,3
23657,03,1200,1,1,2,3,3,3,3,1,3,2,2,1,2,2
23658,03,1200,1,1,2,3,3,3,2,2,2,1,3,3,2,2
23659,03,1200,1,1,3,3,3,2,2,1,3,3,3,3,3,3
23660,03,1200,1,1,3,3,3,2,2,2,3,3,2,2,2,2
23661,03,1200,1,1,2,3,3,3,2,2,3,3,2,2,2,2
23662,03,1200,1,1,2,2,2,2,2,1,2,1,3,3,3,3
23663,03,1200,1,1,3,3,3,3,3,2,3,3,2,2,2,2
23664,06,1800,1,1,2,2,2,2,2,1,2,1,2,2,1,1
23665,06,1800,1,1,2,3,3,3,2,1,2,1,0,0,3,3
23666,06,1800,1,1,2,3,2,3,2,2,2,2,2,2,2,3
23667,06,1800,1,1,2,3,2,2,2,2,3,3,3,3,3,3
23668,06,1800,1,1,0,3,3,3,2,2,2,2,3,3,2,2
23669,06,1800,1,1,2,2,2,2,2,1,2,2,1,1,2,2
23670,06,1800,1,1,0,3,3,2,2,2,3,2,1,2,3,3
23671,06,1800,1,1,2,3,3,3,2,2,2,2,3,3,3,3
23672,06,2200,1,1,2,3,2,3,2,2,2,2,2,3,2,3
23673,06,2200,1,1,2,3,2,2,2,2,3,3,2,1,2,3
23674,06,2200,1,1,2,2,2,3,2,1,2,1,2,2,1,1
23675,06,2200,1,1,2,2,2,2,2,2,1,1,2,1,1,1
23676,06,2200,1,1,2,2,2,3,3,2,3,2,3,2,1,2
23677,06,2200,1,1,2,3,3,3,2,1,3,3,3,3,2,2
23678,06,2200,1,1,2,2,2,2,2,1,2,1,2,2,1,1
23679,06,1600,1,1,2,3,3,2,2,1,3,2,1,1,1,1
23680,06,1600,1,1,0,2,2,3,2,1,2,1,2,1,2,2
23681,06,1600,1,1,2,2,2,2,2,1,2,1,3,2,2,2
23682,06,1600,1,1,2,3,2,2,2,1,3,3,2,1,2,2
23683,06,1600,1,1,2,3,2,2,2,2,2,1,2,2,2,2
23684,06,1600,1,1,2,2,2,3,2,2,3,2,2,2,2,2
23685,06,1600,1,1,0,3,3,3,2,2,2,1,3,3,2,3
23686,06,1600,1,1,2,3,2,2,2,2,3,2,2,1,3,3
23687,09,1600,1,1,2,2,2,2,2,2,3,2,1,1,2,2
23688,09,1600,1,1,3,3,3,2,2,1,3,3,3,3,3,3
23689,09,1600,1,1,2,2,2,2,2,2,2,1,2,2,2,2
23690,09,1600,1,1,2,2,2,2,2,1,2,2,2,2,2,2
23691,09,1600,1,1,2,3,3,3,2,2,3,2,1,1,3,3
23692,09,1600,1,1,2,3,2,2,2,2,3,2,2,2,2,2
23693,09,1600,1,1,2,2,2,2,2,2,2,2,2,2,2,2
23694,09,1600,1,1,0,3,3,3,3,3,2,1,0,0,2,3
23695,09,1600,1,1,2,2,2,2,2,1,3,2,2,1,2,2
23696,09,2400,1,1,1,2,2,2,2,1,2,1,3,3,2,2
23697,09,2400,1,1,2,2,2,2,2,1,2,2,3,2,2,3
23698,09,2400,1,1,2,2,2,2,2,1,2,2,2,2,2,2
23699,09,2400,1,1,2,3,2,2,2,1,3,2,3,3,3,3
23700,09,2400,1,1,2,3,2,2,2,2,3,2,3,3,3,3
23701,09,2400,1,1,2,2,2,2,2,1,2,1,2,1,3,3
23702,09,2400,1,1,2,2,2,2,2,1,1,1,2,2,3,3
23703,09,2400,1,1,2,2,2,2,2,1,1,1,2,1,2,2
23704,09,1600,1,1,2,2,2,2,2,2,2,2,2,2,2,2
23705,09,1600,1,1,2,2,2,2,2,1,3,2,3,2,2,2
23706,09,1600,1,1,2,2,2,2,2,1,2,2,3,3,2,3
23707,09,1600,1,1,2,2,2,2,2,2,2,2,3,3,1,1
23708,09,1600,1,1,2,3,2,2,2,2,3,2,2,2,3,3
23709,09,1800,2,1,2,2,2,2,2,1,2,1,1,1,2,2
23710,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,3
23711,09,1800,2,1,2,2,2,2,2,2,2,1,2,2,2,2
23712,09,1800,2,1,2,2,2,2,2,1,3,2,2,2,2,2
23713,09,1800,2,1,2,2,2,2,2,1,3,2,3,3,3,3
23714,09,1800,2,1,2,3,3,2,2,1,3,2,1,2,3,3
23715,09,1800,2,1,2,2,2,2,2,2,2,1,3,2,2,2
23716,09,1800,2,1,2,2,2,2,2,2,2,1,3,3,3,3
23717,09,1800,2,1,2,2,2,2,2,1,2,2,3,3,3,3
23718,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,2
23719,09,1800,2,1,2,2,2,2,2,1,2,1,1,1,2,2
23720,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,3,3
23721,09,1800,2,1,2,2,2,2,2,1,1,1,2,2,2,2
23722,09,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23723,03,1700,2,1,2,2,2,2,2,1,3,2,2,2,3,3
23724,03,1700,2,1,2,2,2,3,3,1,2,2,2,1,2,2
23725,03,1700,2,1,2,2,2,2,2,1,2,2,3,3,3,3
23726,03,1700,2,1,2,3,2,3,2,2,2,2,0,0,2,3
23727,03,1700,2,1,0,3,3,3,2,2,3,2,0,0,2,2
23728,03,1700,2,1,2,3,2,3,3,1,2,1,2,2,3,3
23729,03,1700,2,1,2,3,2,2,2,1,3,2,3,3,3,3
23730,03,1700,2,1,2,3,3,2,2,1,2,1,2,2,3,3
23731,03,1700,2,1,2,2,2,2,2,2,2,1,2,2,2,3
23732,03,1700,2,1,2,2,2,2,2,2,3,2,2,1,2,2
23733,03,1700,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23734,03,1700,2,1,2,2,2,2,2,1,2,1,3,3,2,3
23735,03,1700,2,1,2,3,3,3,2,1,3,2,2,1,2,3
23736,06,1600,1,1,2,3,2,3,2,2,3,2,0,0,3,3
23737,06,1600,1,1,2,2,2,3,2,1,2,1,3,3,3,3
23738,06,1600,1,1,0,3,3,3,2,1,3,3,3,3,3,3
23739,06,1600,1,1,2,2,2,2,2,1,2,2,2,2,2,2
23740,06,1600,1,1,2,3,2,3,2,2,2,1,3,3,2,2
23741,06,1600,1,1,2,2,2,2,2,2,2,2,2,2,3,3
23742,06,1600,1,1,2,3,2,2,2,1,2,1,3,3,2,2
23743,06,1600,1,1,2,2,2,3,2,1,2,1,3,2,2,2
23744,06,1600,1,1,2,3,3,3,2,2,3,2,3,3,2,3
23745,06,1200,1,1,2,3,2,3,2,2,3,2,2,2,2,2
23746,06,1200,1,1,3,3,2,2,2,1,2,1,2,2,2,2
23747,06,1200,1,1,2,3,3,2,2,2,2,1,2,2,1,2
23748,06,1200,1,1,3,3,3,2,2,1,3,2,3,3,2,2
23749,06,1200,1,1,2,3,2,2,2,1,2,2,2,2,2,3
23750,06,1200,1,1,2,3,2,3,2,1,2,2,2,1,2,2
23751,06,1200,1,1,2,3,2,2,2,1,2,2,3,3,3,3
23752,06,1200,1,1,2,3,2,3,2,1,2,2,2,2,2,2
23753,06,1200,1,1,2,3,2,2,2,2,2,1,3,2,2,2
23754,06,1200,1,1,2,3,3,2,2,2,3,3,3,3,2,2
23755,06,1200,1,1,2,2,2,2,2,1,2,1,2,1,2,2
23756,06,1200,1,1,3,3,3,2,2,2,3,3,3,2,1,2
23757,06,1200,1,1,2,2,2,2,2,1,2,1,2,1,2,2
23758,06,1200,1,1,2,2,2,2,2,1,2,1,3,3,3,3
23759,06,1200,1,1,2,3,2,3,2,1,2,1,2,1,2,3
23760,06,1200,2,1,2,2,2,2,2,2,2,1,2,2,1,2
23761,06,1200,2,1,2,3,3,3,2,1,3,2,2,1,3,3
23762,06,1200,2,1,0,3,3,3,2,2,3,2,0,3,3,3
23763,06,1200,2,1,2,2,2,2,2,2,3,2,2,2,2,3
23764,06,1200,2,1,0,3,2,3,2,2,3,2,2,3,3,3
23765,06,1200,2,1,2,3,2,2,2,1,3,2,1,2,3,3
23766,06,1200,2,1,2,3,3,2,2,2,2,2,3,3,3,3
23767,06,1200,2,1,2,2,2,3,2,2,2,1,3,3,3,3
23768,06,1200,2,1,0,3,2,3,2,1,2,1,1,1,2,3
23769,06,1200,2,1,0,3,3,3,2,1,3,2,2,2,3,3
23770,06,1200,2,1,2,3,2,2,2,1,2,2,0,0,2,2
23771,06,1200,2,1,2,2,2,2,2,1,2,2,3,3,2,2
23772,06,1200,2,1,2,2,2,3,2,1,2,1,2,2,2,3
23773,06,1200,2,1,2,3,2,2,2,1,2,2,2,1,1,1
23774,06,1200,2,1,2,3,3,2,2,2,2,1,2,1,2,2
23775,06,1200,2,1,2,2,2,2,2,2,2,1,2,2,1,2
23776,09,1400,2,1,0,2,2,3,2,1,2,1,1,1,1,1
23777,09,1400,2,1,2,2,2,2,2,2,3,2,1,1,3,3
23778,09,1400,2,1,2,2,2,2,2,1,2,1,3,3,2,2
23779,09,1400,2,1,2,3,2,2,2,1,3,2,3,3,2,2
23780,09,1400,2,1,2,2,2,2,2,2,3,2,2,2,2,2
23781,09,1400,2,1,2,3,2,3,2,2,3,2,2,1,2,2
23782,09,1400,2,1,2,2,2,2,2,1,2,2,2,2,2,2
23783,09,1400,2,1,3,2,3,2,2,1,3,3,2,2,3,3
23784,09,1400,2,1,2,3,2,2,2,2,3,2,2,1,2,2
23785,09,1400,2,1,2,2,2,2,2,2,2,2,3,3,2,2
23786,09,1400,2,1,2,3,2,2,2,1,2,1,0,3,3,3
23787,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,1,2
23788,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,2,2
23789,09,1400,2,1,2,2,2,2,2,1,2,1,2,2,1,1
23790,09,2000,1,1,2,2,2,2,2,2,3,2,2,2,2,2
23791,09,2000,1,1,2,3,3,3,2,2,3,2,2,2,1,2
23792,09,2000,1,1,2,2,2,2,2,2,2,1,2,2,2,2
23793,09,2000,1,1,2,2,2,2,2,2,3,2,3,3,2,2
23794,09,2000,1,1,2,3,2,2,2,1,3,2,2,2,3,3
23795,09,2000,1,1,2,3,2,2,2,2,3,3,2,2,3,3
23796,09,2000,1,1,2,2,2,2,2,2,3,2,2,2,3,3
23797,09,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23798,09,1400,1,1,2,2,2,2,2,2,2,1,2,1,1,1
23799,09,1400,1,1,2,3,3,2,2,1,3,2,3,3,3,3
23800,09,1400,1,1,2,3,2,2,2,2,2,2,2,2,2,3
23801,09,1400,1,1,2,2,2,2,2,2,2,2,2,2,2,2
23802,09,1400,1,1,3,3,3,3,2,2,3,2,3,3,1,2
23803,09,1400,1,1,2,3,3,2,2,2,3,2,2,2,3,3
23804,09,1400,1,1,2,2,2,2,2,1,3,2,2,2,2,3
23805,09,1400,1,1,0,3,3,3,2,2,3,2,3,3,1,2
23806,09,1400,1,1,2,3,2,2,2,2,2,2,2,2,2,2
23807,09,1600,1,1,2,3,2,2,2,1,2,1,3,3,2,3
23808,09,1600,1,1,2,2,2,2,2,2,0,0,0,0,0,0
23809,09,1600,1,1,2,2,2,2,2,2,3,2,3,3,1,1
23810,09,1600,1,1,2,3,2,2,2,2,3,2,2,2,2,3
23811,09,1600,1,1,2,3,2,2,2,2,3,2,1,2,3,3
23812,09,1600,1,1,2,2,2,2,2,2,3,3,3,3,3,3
23813,09,1600,1,1,2,2,2,2,2,2,2,1,3,3,3,3
23814,09,1600,1,1,2,2,2,2,2,2,3,2,2,2,3,3
