íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
0,3,0,1,1,0,0,0,13.4,12.8,20.6
0,5,0,4,1,0,1,1,17.3,9.2,9.7
0,0,0,1,1,0,0,0,17.3,8.2,13.8
0,0,0,1,1,0,0,0,16,6.8,0
0,0,0,1,1,0,0,0,16.1,6,7.6
0,0,0,1,1,0,0,0,13.4,8.8,10.1
1,1,0,1,1,0,0,0,19,9.4,12.5
1,1,4,1,1,4,5,0,15.8,15.4,16.4
1,0,0,2,1,0,0,0,15,10,9.3
0,3,5,1,1,5,4,0,16.4,4.1,23.8
0,0,3,1,1,3,3,0,17.5,17,19.2
0,5,1,1,1,0,1,1,15.4,32.1,3.8
0,0,0,1,1,1,0,0,15.4,11.3,0
0,5,2,3,1,2,2,0,15.6,10.1,13.2
0,3,0,1,1,0,0,0,14.1,10.4,14.8
0,5,0,1,1,0,0,1,16.4,16.9,10.8
0,0,1,1,1,0,1,0,15.6,15.8,11.5
0,5,0,1,1,0,0,1,14.1,9,7.1
0,0,0,1,1,1,0,0,17.5,2,4.7
1,0,2,1,2,5,0,0,13.7,29.1,34.1
1,1,5,1,1,4,5,0,12.8,7.9,13.9
1,0,0,1,1,0,0,1,14.5,5.9,8.1
0,0,3,1,1,2,3,0,11.8,20.6,4.3
0,0,0,1,1,0,0,0,12.2,10.4,17.6
0,0,1,1,1,1,1,1,14.4,10.7,13.7
0,0,4,1,1,1,4,1,14.6,8.6,13
0,5,0,0,1,0,0,0,17,18.5,48
0,3,0,1,1,3,0,0,17,10.9,13.3
0,0,0,1,1,0,1,0,11.8,11.5,3.8
0,0,0,1,2,0,0,0,12.8,8.6,12.5
0,0,1,1,1,0,2,0,12.2,12.3,11.4
0,0,0,1,1,0,0,0,14.6,4,21.2
0,0,0,1,1,0,0,0,13.7,6.6,20
0,0,0,1,1,0,0,0,14.5,0,21.4
0,0,0,1,1,0,0,0,14.4,12.8,5.8
1,0,3,4,1,3,2,0,12.9,19.3,17.2
1,0,5,1,1,5,3,0,14.7,30.7,19.2
1,0,4,1,1,4,5,0,15.2,23.1,25.5
0,3,0,1,1,0,0,0,14.2,6.6,15
0,0,1,1,1,1,1,1,16.6,7.3,0
0,0,1,1,1,1,0,1,17.9,6.2,18.7
0,1,0,1,2,2,1,0,14.7,21.3,24.3
0,0,0,1,1,0,0,0,14,6,0
0,0,0,1,1,0,0,0,17.1,6.3,11.1
0,0,0,1,1,0,0,0,17.1,3.4,4.3
0,0,0,1,1,0,0,0,16.6,3.9,4.1
0,0,0,1,1,0,0,0,17.9,10.9,8.3
0,0,2,1,1,0,4,1,15.2,9.2,17.8
0,0,0,1,1,0,0,0,14.2,12,7.1
0,0,0,1,1,0,0,0,14,12.4,9.2
1,0,1,1,1,2,1,0,14.7,16.9,10.2
1,0,2,1,1,4,3,0,15.8,9.1,16.1
1,0,4,1,1,3,4,0,13.3,17,5.8
0,0,1,2,1,0,1,1,13.9,6.6,6
0,0,3,1,1,0,5,0,11.2,17.7,0
0,0,5,1,1,5,2,0,13.3,7.3,6.6
0,0,0,1,1,0,0,0,12,0,4.5
0,0,0,1,1,0,0,1,15.8,13.1,0
0,1,0,1,1,0,0,0,17.6,2.3,7.1
0,1,0,1,1,0,0,0,11.2,4.1,20
0,0,0,1,1,0,0,0,17.6,0,12.5
0,0,0,1,2,1,0,0,14.7,34.4,0
0,0,0,2,1,0,0,0,13.9,12.3,0
0,0,0,1,1,0,0,0,13.7,5.7,0
0,0,0,1,1,0,0,0,12,5.1,11.7
0,1,0,1,1,1,0,1,13.7,21.1,12.1
1,0,2,1,1,4,3,0,14.6,30.4,9.3
1,0,3,4,1,3,1,0,12.2,12.1,14.2
1,0,4,1,1,5,5,0,12.8,15.8,3.4
0,3,5,1,1,2,4,0,14.6,10.8,15
0,0,0,3,1,0,0,1,11.8,8.8,25
0,0,1,4,1,0,1,0,13.7,13.9,4
0,1,0,1,1,0,0,1,14.4,14.9,15.6
0,0,1,1,1,1,2,0,17,5.1,6
0,0,0,1,1,1,0,0,12.8,0,4.8
0,3,0,1,1,0,0,0,14.5,9,0
0,0,0,1,1,0,0,0,17,6.6,11.6
0,0,0,1,1,0,0,0,12.2,7.6,5.8
0,0,0,1,1,0,0,0,11.8,0,22.2
0,0,0,1,1,0,0,0,13.7,3.3,4.1
0,0,0,2,1,0,0,1,14.5,8.5,7.5
0,0,0,4,1,0,0,0,14.4,8.4,14
1,0,4,1,1,4,1,0,14.4,6.8,11.5
1,0,5,1,1,1,1,1,20.1,17.3,4
1,0,2,1,2,1,0,1,12.3,10.3,18.1
0,0,0,2,2,3,2,0,13.6,28.8,10.6
0,0,1,1,3,0,4,0,19.5,18.4,14.6
0,3,0,1,1,0,0,0,13.6,14.2,17.6
0,0,0,1,1,0,0,0,15.7,8.9,0
0,3,0,1,1,0,0,0,13.6,21.4,23.6
0,0,0,1,1,0,5,0,12.2,8.1,6.9
0,0,3,2,1,5,0,0,15.7,4,18
0,3,0,1,1,0,0,0,12.2,14.8,3.8
0,0,1,1,1,2,0,0,13.6,18,21.7
0,0,0,1,1,0,3,0,20.1,15.7,17.5
0,3,0,1,1,0,0,0,14.4,10.7,9.4
0,3,0,1,1,0,0,1,19.5,12.6,21
0,0,0,1,1,0,0,0,12.3,11.1,21.5
1,3,1,4,1,1,2,0,14.4,46.4,13.7
1,5,2,2,1,1,1,0,15,21,16.6
1,5,0,2,1,0,0,1,15,11.8,19.5
0,5,0,1,1,0,0,0,14.4,13,14.1
0,5,0,1,1,0,1,1,15.2,9.3,19.2
0,0,5,2,3,5,5,0,16.8,40.4,11.5
0,5,1,3,2,2,0,0,19.2,21.4,25.4
0,5,0,2,1,0,0,0,17.1,11.2,13.6
0,0,3,0,3,3,4,0,19.2,40.7,13.3
0,5,0,2,1,0,0,0,16.8,19.1,31.6
0,0,0,2,1,0,0,1,17.8,15.7,17.5
0,5,0,4,3,0,0,0,13.5,33.1,32.7
0,3,0,3,1,0,0,0,17.8,13.2,14.7
0,0,0,1,1,0,0,0,15.2,19.6,11.7
0,5,4,4,1,4,3,0,13.5,10.7,15.6
1,0,1,4,4,5,5,0,17.7,30.7,22.5
1,0,2,4,3,2,4,0,19.6,36.7,30.3
1,0,4,1,1,1,0,0,16.6,27.1,10.7
0,0,3,1,2,4,1,0,15,13.3,18.5
0,0,5,1,1,1,3,1,16.9,6.4,2.8
0,0,0,1,1,0,0,0,16.9,5.4,10
0,3,1,1,1,3,2,1,15.5,10.6,13.7
0,0,0,1,1,0,0,0,16.9,3.8,2.7
0,3,0,4,2,0,1,1,17.3,15.7,22.2
1,3,4,1,1,0,2,0,13,25,18.7
1,0,3,1,3,4,4,0,13.9,39.4,16.6
1,0,0,4,1,0,0,0,14.2,16.3,12.8
0,0,0,4,1,1,0,0,13.5,13,5.1
0,5,2,1,3,3,3,0,11.2,32,15.3
0,5,5,3,2,5,5,0,11.2,33.6,5.2
0,0,1,4,1,1,1,0,13.5,18,10.5
0,0,0,1,1,0,0,0,15.2,7.4,8.4
0,0,0,1,1,0,0,0,13.9,8.8,16.6
0,3,0,1,1,0,0,0,14.2,22.7,13.7
0,3,0,1,1,0,0,0,19,10.8,25.8
0,0,0,3,1,2,0,0,14.2,16.4,13.6
0,5,1,1,1,0,1,1,14.2,25.8,17.8
0,3,0,4,1,0,0,1,15.2,10.9,10.7
0,3,0,1,1,0,0,1,13,8,18.3
0,0,0,1,1,0,0,0,19,13,12
1,5,1,1,1,3,3,0,19.6,24.5,13.6
1,0,1,4,3,4,4,0,17.3,50,27.6
1,0,0,1,1,1,0,0,16.9,26.6,18
0,0,4,2,3,5,5,0,17.7,40.4,15.6
0,0,5,4,1,2,1,0,15,15.3,18.5
0,0,0,1,1,0,0,0,16.6,16.6,19
0,3,3,4,1,1,2,0,15.5,11.5,19.5
0,3,0,4,1,0,0,1,16.9,11.5,8.6
0,3,0,1,1,0,0,0,16.9,7.3,8.6
0,3,0,1,1,0,0,0,15,11.6,0
0,5,0,1,2,0,0,1,15.5,14.4,20.5
0,3,0,1,1,0,0,0,17.3,8.6,10
0,0,2,2,1,0,1,1,17.7,18.4,14.8
0,0,0,3,1,0,0,0,16.9,5.8,21.2
0,0,0,4,1,0,0,0,19.6,6.8,25
1,0,5,1,1,5,5,0,15.1,34.8,0
1,5,0,3,1,0,1,1,15.1,14.2,6.2
1,0,0,3,1,0,0,1,15.8,14.4,14.2
0,0,2,1,2,0,1,0,14.7,4,14.8
0,0,1,1,2,2,0,1,14,9.4,2.7
0,0,0,1,1,1,0,0,16.1,16.5,22.8
0,0,0,1,1,0,0,0,14.7,6.4,27.3
0,5,3,1,1,1,4,0,16.4,10.8,14.5
0,0,0,1,1,0,0,0,14.8,12.1,14.2
0,0,0,2,1,0,0,0,16.1,13,10.1
0,0,1,1,1,3,3,0,14.8,10,20
0,0,4,1,1,4,2,0,16.4,18.5,13
0,0,0,1,1,0,0,0,13.1,9,0
1,0,5,4,1,1,3,0,12.3,8.6,6.5
1,0,0,1,1,0,0,1,16.6,9.7,12.7
1,0,2,2,1,5,4,0,15.3,14.6,18.1
0,0,1,1,1,3,2,0,16.4,15.3,16.1
0,0,4,4,1,2,5,1,12.3,5.7,5.2
0,5,0,1,1,0,1,1,14.2,8,10.8
0,0,0,1,1,0,0,0,12,10.3,8
0,0,0,1,1,0,0,0,15.3,10.5,13
0,0,0,4,1,0,0,0,12.7,5.8,17.6
0,0,0,1,1,0,0,0,16.4,14,25.4
0,3,0,1,1,0,0,0,12.9,9.4,15.2
0,0,0,1,1,1,0,0,12.9,7.2,9.3
0,0,0,1,1,0,0,0,12.7,8.3,10
0,0,0,3,1,0,0,0,14.2,13.6,12
0,3,3,1,2,4,0,0,12,21.6,22.7
0,3,1,4,1,0,1,0,16.6,10.1,16.9
1,3,5,0,3,5,5,0,15.2,27,32.5
1,0,3,1,1,3,2,0,14.4,14.9,16.3
1,5,1,1,1,1,1,1,19.2,13.3,21.2
0,5,4,4,3,4,4,0,17.8,50,26.9
0,0,1,1,1,1,1,1,15.2,9.3,22.6
0,0,2,3,1,2,3,0,17.1,11.2,12.5
0,0,0,1,1,0,0,1,13.5,7.9,11.1
0,0,0,1,1,0,0,0,16.8,2.7,0
0,3,0,3,1,0,0,0,15,0,11.3
1,0,1,1,1,3,2,0,14,22.9,19.2
1,0,5,1,2,5,5,0,14.8,26.4,10.4
1,0,4,1,1,1,3,0,16.4,13,16.3
0,0,2,1,4,4,4,0,15.1,30.3,7.8
0,0,3,1,1,1,0,0,15.1,11.6,8
0,0,0,2,1,0,0,0,15.8,18,14.7
0,1,0,1,1,0,1,0,13.1,0,2.9
0,0,0,1,1,0,0,1,16.1,15.3,38.7
0,5,0,1,1,0,0,1,16.1,14.6,28.5
0,3,1,4,1,0,0,1,14.7,8.9,13
0,3,0,1,1,0,0,0,14,6.6,12.5
0,0,0,4,2,0,0,0,14.7,16,16.1
0,0,0,2,1,2,1,0,15.8,6.1,34.8
0,3,0,1,1,0,0,0,16.4,4.1,25.7
0,0,0,1,1,0,0,0,13.1,7.5,0
0,3,0,4,1,0,0,0,14.8,7.2,10.4
1,5,5,2,3,5,5,0,13.9,40,40
1,0,3,1,2,1,1,0,16.8,10.6,12.9
1,0,4,4,4,4,4,0,11.8,50,19.4
0,0,1,4,1,0,0,0,15.8,29.9,0
0,3,0,1,1,1,1,1,13,29.7,9
0,0,2,1,3,3,2,0,15.4,41.6,5.5
0,0,0,1,1,0,0,0,16.1,5,7.5
0,5,1,1,1,2,3,1,11.3,17.3,23
0,0,0,1,1,0,0,1,13,19.6,13.6
1,0,3,3,1,3,1,0,16.4,5.3,28.3
1,0,5,1,1,5,5,0,16.1,18.4,22.9
1,0,1,1,1,0,3,1,13.1,6.3,7.3
0,0,2,1,1,0,1,0,15.1,11.1,15.3
0,0,4,1,1,4,4,0,14,22.9,10
0,0,1,3,1,2,2,1,16.4,10.8,14.2
0,0,0,1,1,1,0,0,14.7,10,13.3
0,0,0,1,1,0,0,0,15.8,7.2,4.8
0,0,0,1,1,1,0,1,14.8,14.6,8.8
1,0,0,1,1,4,1,0,14.2,20.9,13.3
1,0,4,1,3,2,1,0,12.7,34.8,19.2
1,0,0,1,1,0,2,0,12,13.9,4.7
0,0,2,3,1,3,4,0,12.3,14.1,13.7
0,0,5,1,4,5,5,0,16.6,36.4,9.5
0,0,1,1,1,0,0,1,16.6,10,6
0,0,1,1,1,1,0,1,15.3,14.5,25
0,0,0,1,1,0,0,1,15.3,15.3,8.4
0,0,0,1,1,0,0,0,16.4,33.3,4.4
0,0,0,1,1,0,0,0,12.9,7.7,4.3
0,0,3,3,1,1,3,0,12.7,12.6,19
0,0,0,2,1,0,0,0,14.2,5.3,4.6
0,3,0,1,1,0,0,0,16.4,10.8,18.4
1,0,5,1,1,4,5,0,16,15.9,17.9
1,5,0,1,1,0,0,0,17.3,13.9,11.3
1,0,0,3,1,1,0,1,13.4,0,5.1
0,0,2,1,1,0,1,0,16,9,15.1
0,0,1,3,1,5,1,0,17.3,14.9,18.3
0,0,4,1,1,2,2,0,11.5,12.3,16.3
0,0,0,1,1,0,0,0,16.1,6.6,6.8
0,0,0,1,1,0,0,0,13.4,19.1,0
0,0,3,3,1,3,3,0,16.8,10.9,12.1
0,0,1,1,1,1,0,0,16.1,20,17.3
0,0,0,0,1,0,4,1,13.5,12.3,8.5
0,0,0,1,1,0,0,1,16.8,18.1,21.6
1,0,1,1,1,0,1,1,15.5,17,22.6
1,5,0,4,1,4,5,0,13.4,21.5,31.3
1,0,2,4,1,3,2,1,14.8,11.2,16.9
0,0,1,1,1,0,0,0,13.7,10.9,0
0,5,3,4,2,5,1,0,14.8,24.6,28.5
0,0,5,4,1,2,3,0,15.8,9.7,18.8
0,3,0,1,2,1,0,0,15.5,10,28.7
0,5,4,1,1,1,4,0,16,31.9,13
0,0,0,1,1,0,0,0,14.8,15.5,10.7
0,5,0,1,1,0,0,1,15.8,9.2,19.2
0,0,0,1,1,0,0,0,14,11.2,8.8
0,0,0,1,1,0,0,0,13.7,5.6,2
1,0,1,1,1,1,4,0,15.3,13.9,20.3
1,5,1,2,1,4,0,0,20,15.9,37.5
1,0,3,1,2,2,3,1,16.1,32,17.1
0,0,5,1,1,5,5,0,20,23.8,21.5
0,5,0,3,1,0,0,0,16.1,22.1,22
0,1,0,1,1,0,0,0,13.8,7.8,13
0,0,0,2,1,0,1,1,11.4,22.9,15
0,0,4,1,1,3,1,0,10.8,6.7,9.4
0,5,0,1,1,0,0,0,23.4,5.6,26.6
0,0,2,1,1,0,2,0,15.3,15.9,12.1
0,0,0,2,1,1,0,1,15.7,5,16.6
1,5,4,1,2,4,2,0,14.7,34.4,10.7
1,0,5,1,1,5,5,0,14.7,7.5,5.2
1,0,3,1,1,1,0,0,13.3,4.2,0
0,0,1,3,1,1,4,0,17.6,14.9,15.6
0,0,1,1,1,0,0,0,15.8,3.3,0
0,0,0,1,1,0,1,1,12,17,7.8
0,0,0,1,1,0,0,0,12,10,12
0,1,2,1,1,3,3,1,13.3,12.7,4.5
0,0,0,1,1,0,0,0,15.8,14.2,9.6
0,0,0,1,1,0,0,0,13.7,16.3,10
0,0,0,1,1,0,0,1,13.9,12.2,16
0,1,0,1,1,0,0,0,11.2,6.2,3.2
0,0,0,0,1,0,1,0,13.7,3.7,4.5
0,0,0,4,1,0,0,0,17.6,8.8,0
0,0,0,4,1,2,0,0,11.2,9.7,5.5
0,0,0,1,1,0,0,0,13.9,2.4,5.5
1,0,0,4,1,0,0,0,14.5,8.5,11.5
1,0,4,1,1,1,5,0,14.6,20,18.6
1,0,0,1,1,0,0,0,12.2,0,15.2
0,1,1,1,2,0,3,0,12.8,20.8,12.5
0,0,5,1,1,5,0,1,17,6.6,25
0,0,2,1,2,4,4,0,14.4,19.1,7.1
0,0,0,1,1,3,0,0,17,18.1,22
0,0,0,1,1,0,0,0,14.4,3.2,26.6
0,0,1,1,1,1,1,1,13.7,16.6,22.2
0,0,3,1,1,2,1,0,11.8,6.7,24.4
0,0,0,1,1,0,0,0,12.2,11.7,0
0,0,0,1,1,0,0,0,12.8,16.1,13
0,0,0,1,3,0,2,0,14.5,12.3,16.9
0,0,0,1,1,0,0,0,13.7,10,12.2
0,0,0,1,1,0,0,1,14.6,10.8,13.4
0,0,0,1,1,0,0,0,11.8,10.9,13.1
1,0,0,1,1,0,2,0,14,18.2,7.4
1,0,2,1,1,1,3,0,16,25.2,15.1
1,0,0,1,2,0,0,0,14.8,15.4,13.3
0,5,0,3,2,2,1,0,15.8,32.1,7.8
0,0,4,1,1,0,0,1,15.5,6.5,6.2
0,5,0,1,1,1,0,0,13.4,17,32.6
0,0,0,1,1,0,0,0,13.7,10.5,2.7
0,0,1,1,1,5,5,0,15.5,3.3,27.9
0,0,1,1,1,0,1,1,13.7,17.8,27.7
0,0,0,1,1,0,0,0,14,8.2,11.4
0,5,0,4,1,0,0,0,13.4,17.6,19.3
0,0,3,1,1,0,0,0,14.8,8.6,20
0,0,0,1,2,0,0,0,15.5,10,7.8
0,0,5,1,1,4,0,0,15.8,14.9,20.9
0,0,0,1,1,3,4,1,15.8,9.5,3
0,0,0,1,1,0,0,0,14.8,12.5,5.1
0,1,0,1,1,0,0,0,14.8,2.4,16.9
0,1,0,3,1,0,0,0,16,0,14.8
1,1,1,1,1,1,1,0,13.7,6.2,14.2
1,0,3,3,2,3,3,0,14.5,32.4,21.6
1,0,0,1,1,0,0,1,14.6,13.9,12.3
0,1,5,1,2,5,5,0,13.7,16.8,16
0,0,0,1,1,0,0,0,12.2,3.2,10.2
0,1,0,1,1,1,0,0,17,5.1,7.6
0,0,0,1,1,0,0,0,12.2,4.7,10
0,5,4,1,2,4,4,0,14.5,23.2,6.8
0,1,2,1,1,2,2,1,12.8,7.8,16.3
0,0,0,1,1,0,0,0,14.4,9.3,2.8
0,0,0,1,1,0,0,0,11.8,0,7.4
0,0,0,1,1,0,0,0,14.4,18.9,4.7
0,0,0,1,1,0,0,0,12.8,12.3,3.4
0,0,0,4,1,0,0,0,17,10.8,11.9
0,0,0,1,1,0,0,0,14.6,0,3.5
0,1,1,1,1,0,1,1,11.8,21.4,23.9
1,1,3,1,1,3,3,0,15.2,32.1,12
1,0,0,1,1,0,0,1,17.1,6.6,4
1,5,1,1,1,1,1,1,17.9,10.7,20
0,1,0,4,1,0,0,1,14.7,20,2
0,0,2,1,1,2,4,0,14.2,12.5,12.9
0,0,1,1,2,1,1,0,14,9.9,19.2
0,0,0,1,1,0,0,0,17.1,21.2,22.2
0,5,4,1,1,4,2,0,16.6,3.6,10.5
0,0,5,1,1,5,5,0,16.6,5.6,0
0,0,0,1,1,0,0,0,12.9,7.3,8
0,0,0,1,1,0,0,0,14.7,11.5,7.4
0,0,0,2,1,0,0,0,14,15.8,15.7
0,1,0,1,1,0,0,0,17.9,9.3,0
0,0,0,1,1,0,0,0,14.2,8.1,8.3
0,0,0,1,1,0,0,0,12.9,13,16.6
0,3,0,1,1,0,0,0,15.2,4.3,0
1,5,3,2,1,4,4,0,11.5,20.1,16
1,0,0,1,2,0,0,1,16,23.2,24
1,0,4,2,1,2,3,0,13.4,14.2,18.1
0,5,1,1,1,0,2,0,16.8,12.5,17.7
0,0,5,1,1,1,5,0,13.4,13.7,23.5
0,0,2,3,1,5,1,0,13.4,9.7,26.6
0,0,0,1,1,0,0,0,11.5,10.9,16
0,5,1,4,1,3,0,0,13.4,12.7,23.9
0,0,0,1,1,0,0,0,16.1,9.7,17.3
0,0,0,1,1,0,0,0,16.8,8.5,14.2
0,0,0,1,1,0,0,0,16,5,8.1
0,3,0,1,1,0,0,0,13.5,7.8,4.7
0,0,0,1,1,0,0,0,13.5,2.7,7.1
0,0,0,4,1,0,0,0,16.1,0,16.2
0,0,0,1,1,0,0,1,17.3,14.9,5.7
0,0,0,4,1,1,1,1,17.3,12.5,8
1,5,1,1,1,4,5,0,17.5,15.8,6.2
1,0,1,1,1,2,3,1,17.5,17,33.3
1,0,4,2,2,5,4,0,15.4,12.7,15.5
0,0,0,2,1,3,1,0,15.8,12.9,4.3
0,0,3,1,1,0,1,1,15,0,5.5
0,0,5,1,1,1,2,0,14.1,16,6.2
0,0,0,1,1,0,0,0,15.6,11.7,9.7
0,0,0,1,2,0,0,1,16.4,30.7,32.2
0,0,2,1,1,1,0,0,19,5.7,8
0,0,0,1,1,0,0,0,15.4,10.8,17.3
1,3,5,1,1,1,4,0,12.2,3.2,0
1,0,2,1,1,0,3,0,13.7,5.8,0
1,0,1,1,1,4,1,0,12.2,12.1,0
0,0,1,1,1,3,0,0,14.6,10.8,6.4
0,0,0,4,1,0,0,0,14.5,5.9,16
0,0,4,1,1,5,5,0,17,13.5,4.1
0,0,0,1,1,0,0,0,13.7,14.9,11.3
0,0,0,1,1,0,0,0,14.6,15.9,12.9
0,0,3,1,1,0,1,0,12.8,6.3,9.8
0,0,0,1,1,2,0,0,14.4,10.7,12.1
0,0,0,1,1,0,0,0,12.8,5.4,12.7
0,0,0,4,3,1,2,1,11.8,21.4,14.6
0,0,0,1,1,0,0,1,14.4,14.9,17.7
0,0,0,1,1,0,0,1,14.5,7.1,22.2
0,0,0,1,1,0,0,0,17,0,8.7
0,0,0,1,1,0,0,0,11.8,3.7,11.7
1,5,3,1,1,5,5,0,17.3,22.9,2.8
1,5,0,1,2,1,0,1,16,24.4,3.3
1,0,1,3,1,4,0,0,13.5,17.3,5.2
0,0,0,1,1,0,0,0,13.5,11.8,9.2
0,0,0,1,1,0,0,0,16.8,2,20
0,0,5,1,1,2,4,0,13.4,3.3,0
0,0,0,1,1,0,1,0,13.4,13.4,9.8
0,0,2,1,1,0,1,0,16,17.7,13.6
0,1,0,1,1,0,0,0,16.8,5.1,7.6
0,0,1,3,1,1,2,1,13.4,10.7,8.5
0,0,0,4,1,0,0,0,11.5,9.2,10.8
0,0,0,1,1,0,0,0,17.3,10.1,5.7
0,1,0,1,1,0,0,0,16.1,13.3,9.5
0,0,4,1,1,3,3,1,13.4,10.9,9.2
0,0,0,1,2,0,0,0,16.1,20,12.9
1,5,5,4,2,5,5,0,15.2,37,13.7
1,0,4,1,2,4,2,0,16.8,43.7,30.6
1,0,3,1,1,2,4,0,17.1,33.6,18.9
0,0,2,1,1,0,1,0,15,13.9,#N/A
0,0,0,1,1,0,1,1,14.4,6.5,12
0,0,0,3,1,0,0,0,19.2,0,0
0,0,0,1,1,0,0,0,13.5,6.3,12.5
0,3,1,3,3,3,3,1,13.5,33.1,31.7
0,0,1,1,1,1,0,0,15.2,19.6,10.9
0,0,0,4,1,0,0,0,17.8,4.7,15.6
0,3,0,1,1,1,0,1,14.4,8.1,23.8
0,0,0,1,1,0,0,0,16.8,4.7,0
1,0,1,4,3,5,3,0,16.4,23.8,20.7
1,0,5,1,1,0,5,0,15.8,8.5,7.3
1,5,0,3,1,0,2,1,14,22.9,16.2
0,0,2,3,3,4,1,0,13.1,14.7,20
0,0,1,3,1,3,4,1,14.7,21,27.3
0,0,4,1,3,1,1,0,16.1,36.4,13.9
0,0,3,1,2,1,0,0,16.4,22.5,18.5
0,5,0,1,1,0,0,1,14.8,10.6,10.4
0,0,0,2,1,2,0,0,14.8,10.1,3.3
0,0,0,1,1,0,0,0,15.1,11.6,31.5
1,0,0,1,1,0,0,0,13.7,20,30.6
1,5,1,1,4,0,2,0,16.9,40.1,28.3
1,3,5,1,2,5,3,0,14.2,43.5,27.4
0,0,2,1,3,4,5,0,14.2,36.3,16.3
0,0,0,1,1,1,0,0,12,13.1,21.7
0,5,0,1,1,0,1,1,17.1,22.6,12.8
0,3,3,1,2,3,1,0,13.7,30.7,14.6
0,0,0,1,1,2,0,1,14.2,15.6,29.7
0,0,0,1,1,0,0,0,18.2,7.6,3.5
0,0,0,1,2,0,0,0,16.9,16.9,4.5
0,0,1,4,2,0,0,0,14.2,11.6,18.1
0,5,4,4,2,0,4,1,12,17.4,23.8
0,0,0,3,1,0,0,0,13.5,0,11.4
0,0,0,1,1,0,0,0,17.1,8.8,0
0,3,0,1,1,1,0,0,13.5,10.6,0
1,5,3,1,2,4,5,0,17.8,33.6,22.2
1,5,5,3,2,5,4,0,15,23,32.3
1,0,0,1,4,3,3,0,17.1,39.5,12.1
0,0,4,2,1,2,1,1,16.8,4.9,20.5
0,0,2,1,1,0,2,0,13.5,14.5,17.8
0,0,0,1,1,0,1,1,19.2,21.4,11.4
1,0,0,1,1,5,0,0,12.7,8.3,19
1,0,0,1,3,0,0,0,12.3,3.5,12.1
1,5,1,3,1,0,1,0,12,21.6,3.8
0,0,0,1,2,0,0,0,16.6,14.1,15.9
0,0,2,1,1,1,2,1,12.9,7,11.4
0,0,3,1,1,2,4,0,12.9,7.2,4.4
0,0,0,1,1,0,0,0,12,14.2,5.2
0,0,0,1,1,0,0,1,14.2,7.8,17.5
0,0,0,1,1,1,0,0,14.2,8.1,10.7
0,3,0,1,1,0,0,0,16.6,15.3,18.3
0,0,5,4,1,4,5,0,16.4,15.3,16.6
0,1,4,1,2,3,3,0,16.4,18,22.4
0,0,1,1,1,0,1,1,15.3,5.8,12.5
0,3,0,1,1,0,0,0,12.3,14.1,0
0,0,0,1,1,0,0,0,12.7,13.4,22.4
0,0,0,1,1,0,0,0,15.3,0,14.7
1,0,3,3,2,4,2,0,14,17.1,5.7
1,0,5,1,3,5,5,0,14.7,31.1,36.6
1,3,2,1,1,0,0,1,14.8,7.8,5.7
0,0,0,3,1,1,0,1,15.1,18.7,19.2
0,0,1,2,1,0,1,1,13.1,17.5,3.8
0,0,0,1,1,0,0,0,14.7,4,10.2
0,0,1,1,3,3,3,0,15.8,26.8,29.4
0,0,0,1,3,0,1,0,14.8,31.8,10.4
0,0,0,1,1,0,0,0,15.1,8.3,12
0,0,0,1,1,0,0,0,16.1,6.6,22.2
0,0,4,1,2,2,4,0,16.1,16.5,8.7
0,0,0,1,1,0,0,0,16.4,4.1,0
0,0,0,4,1,1,0,0,16.4,12.9,25
1,5,4,1,4,4,5,0,13.9,46.4,30.1
1,5,5,2,3,5,4,0,13,37,25.7
1,0,3,1,1,3,2,0,16.8,10.9,0
0,5,2,3,2,2,3,1,15.8,21.4,6.5
0,3,0,1,1,0,0,1,13.9,18,24.5
0,3,1,1,1,1,1,0,13,11.2,15.9
0,3,0,1,3,0,0,0,16.1,33.1,15.3
0,3,1,4,2,1,1,1,11.3,14.8,10.2
0,0,0,1,1,0,0,0,16.1,18.9,17.7
0,0,0,1,1,0,0,0,11.8,0,14.2
0,3,0,1,1,0,0,0,15.4,8.5,18.4
1,3,0,3,2,0,0,1,12.7,12.6,20
1,0,5,1,1,5,5,0,12.3,31.7,34.8
1,5,0,1,1,2,1,0,16.4,21,32.7
0,0,0,1,1,0,0,0,16.4,9.5,24
0,3,3,1,1,0,3,0,12,6.4,7.3
0,3,1,1,1,4,0,0,15.3,17.5,31.3
0,5,0,1,1,0,0,0,15.3,9.2,31.1
0,0,1,1,1,0,0,0,12.9,14.8,13.7
0,0,0,1,2,0,0,1,14.2,19.1,21.8
0,0,0,1,1,0,0,0,16.6,15.3,22.7
0,0,0,1,1,0,0,0,14.2,12.9,13
0,0,0,1,1,0,0,0,12.9,16,11.5
0,0,2,1,1,1,4,0,12.3,3.5,13.7
0,3,0,1,1,1,1,1,16.6,8.4,20.3
0,0,0,1,2,0,0,0,12.7,13.6,17
0,0,4,1,1,3,2,0,12,18,11.3
1,0,0,4,1,3,0,0,14,9.4,9.7
1,0,4,1,2,4,1,0,14.8,18.3,20
1,5,0,1,3,0,0,0,14,39.4,10.2
0,3,0,1,3,5,2,0,15.8,31.7,21.4
