íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
0,0,0,1,1,1,2,0,18.2,16,27.3
0,3,0,1,1,0,0,0,16.4,8.4,18.3
0,0,0,1,2,0,0,0,18.2,11.4,13.2
0,3,0,1,1,0,0,0,19.4,13.5,15.3
0,0,0,1,1,0,0,0,17.9,2.5,3
1,0,0,1,1,4,1,0,16.1,20,21
1,0,5,1,1,2,3,0,15.5,20.6,16
1,0,1,1,1,0,1,0,16.1,13.9,11.1
0,0,1,1,2,0,0,0,18,18.6,13.8
0,0,4,3,0,3,5,0,11.4,42.4,22.6
0,0,2,2,1,1,2,1,20,8.9,13
0,0,0,1,1,1,0,0,16.7,13.3,16.1
0,0,0,3,1,0,0,0,14.9,6.3,8.6
0,0,0,1,1,0,0,1,15.5,13.5,17.6
0,5,0,1,1,0,0,1,20,6.4,11.3
0,0,3,1,1,5,4,0,11.5,11.3,21.7
0,0,0,1,1,0,0,0,11.5,12.6,30.1
0,0,0,3,1,0,0,0,18,21,22.8
0,0,0,4,1,0,0,0,14.9,4.5,9.3
0,0,0,1,1,0,0,0,16.7,8.5,4.3
0,0,0,4,1,0,0,0,11.4,9.7,7.8
1,0,0,4,2,1,2,0,20.4,50,21.4
1,0,1,1,1,3,3,1,14.2,10.5,16.3
1,0,5,1,1,5,5,0,23.3,19.2,20.8
0,0,1,1,1,4,4,0,9.2,21.2,25
0,0,4,1,1,1,1,0,13.5,7.9,0
0,0,0,1,2,0,1,1,20.8,14.9,21.4
0,0,2,1,1,0,0,0,14,8.8,11.1
0,0,0,1,1,0,0,0,13.5,4.3,0
0,0,0,2,1,0,0,0,9.2,15.8,17.2
0,5,3,1,1,2,0,1,14.2,9.7,19.6
0,0,0,1,1,0,0,0,23.3,0,18.1
0,0,0,1,1,0,0,0,22.7,2.9,4
1,0,3,2,1,0,1,0,16.1,9.3,21
1,0,0,1,1,0,0,0,16.1,10.4,4.4
1,0,1,1,1,0,0,0,11.4,17.5,21.4
0,0,4,4,1,5,2,1,11.4,10.2,12
0,0,5,2,1,1,3,0,16.7,17.8,5.3
0,0,0,4,2,1,0,0,11.5,23.1,8.8
0,0,1,1,1,2,1,0,14.9,10.7,11.5
0,0,0,1,1,0,0,0,18,6.3,9
0,0,2,1,4,4,5,0,20,39.5,38.4
0,3,0,4,1,0,4,1,18,18,9.4
0,3,0,4,1,0,0,0,16.7,4.3,0
0,0,0,1,2,3,0,0,14.9,16.9,3.8
0,0,0,1,1,0,0,0,11.5,12.6,8.3
0,0,0,1,1,0,0,0,15.5,9.3,12.5
0,0,0,1,1,0,0,1,15.5,18.7,9.3
0,0,0,1,2,0,0,0,20,1.8,7.5
1,0,5,3,1,5,4,0,18.7,12.3,16.3
1,0,0,1,1,0,0,1,17.7,13.5,5.9
1,0,3,1,1,3,5,0,17.2,11.1,12.5
0,0,0,1,1,0,0,0,18.1,8.5,13.9
0,0,1,3,1,1,2,1,16.5,9.2,12.5
0,0,4,1,1,2,1,0,18.7,6.2,12.5
0,0,0,4,1,0,0,0,17.8,10.6,16.6
0,0,2,3,1,0,0,1,20.1,14.4,27.5
0,0,0,1,2,1,0,0,17.8,14.9,10.5
0,0,1,1,1,4,3,0,18.1,22.4,18.6
0,0,0,1,1,0,0,0,17.7,6.4,3.3
0,0,0,1,1,0,1,0,17.9,16.1,4.8
1,0,2,1,1,1,3,0,16.4,13.3,11.1
1,0,3,1,1,4,4,0,18.7,14.2,6.2
1,5,0,1,3,5,1,0,14.5,43.7,14.6
0,0,0,1,1,0,2,1,17.5,19.6,20
0,0,4,1,1,0,0,0,19.7,5,23.5
0,0,5,1,1,2,0,1,14.5,15.6,5.8
0,0,0,1,1,1,5,1,12.5,17.6,15.5
0,0,0,1,1,3,1,0,15.1,6.3,3.8
0,0,1,3,1,0,0,0,15.1,4.1,0
0,0,0,3,1,0,0,0,18.7,13.1,12.9
0,0,0,4,1,0,0,0,15,0,0
0,0,0,1,1,0,0,0,17.5,2.8,9.6
0,0,1,1,1,0,0,0,12.5,9.7,9.3
1,0,0,1,2,4,0,0,15.5,21.6,28.2
1,0,4,1,2,5,5,0,20,39.5,14.6
1,0,3,1,1,1,2,1,20,16.6,16.6
0,0,0,1,1,0,0,0,11.5,2.8,6.5
0,0,2,1,1,0,0,1,11.5,18,2.9
0,0,1,1,1,0,1,0,18,8.4,13.8
0,0,5,2,1,3,4,0,15.5,11.2,12.9
0,0,0,1,1,0,0,0,14.9,10.1,0
0,3,0,1,1,0,0,0,18,0,9.5
0,0,1,1,1,1,1,0,16.7,11.9,12.2
0,3,0,1,1,0,0,1,16.1,18.4,2.5
0,0,0,1,2,2,3,0,16.1,14,16
0,0,0,1,1,0,0,0,11.4,5.4,10.7
0,0,0,2,1,0,0,0,14.9,10.7,21.2
0,0,0,2,1,0,0,0,16.7,3.3,2.9
0,0,0,1,1,0,0,0,11.4,9.7,11.1
1,5,2,4,2,5,3,0,13.2,20,14.6
1,0,4,2,2,2,5,0,14.7,19.2,9.4
1,0,1,1,1,0,0,0,15.8,13.5,11.1
0,0,0,1,1,0,2,1,26.3,2.3,16.6
0,0,0,1,1,1,0,0,13.4,13.1,12.2
0,0,0,1,3,3,1,0,19.5,13.3,12.1
0,0,0,1,1,4,0,0,13.4,10.6,5.7
0,0,3,1,1,1,4,1,16.4,6.3,11.5
0,0,0,1,1,0,0,0,17.6,20,10.3
0,0,1,1,1,0,0,0,15.8,21.8,32.2
0,0,0,1,1,0,0,1,17.6,5.8,6.2
0,0,5,1,1,0,1,0,13.2,7.2,13.5
0,0,0,1,1,0,0,0,19.5,9.6,0
0,5,0,3,1,0,0,0,14.7,1.9,12.9
1,0,2,2,1,5,3,0,16.4,22.4,13.6
1,0,3,1,1,4,0,0,16.6,17.1,4.3
1,5,5,1,1,3,4,0,17.9,13.7,0
0,3,0,1,1,0,2,1,19.4,6.9,26.6
0,0,0,1,1,0,0,0,19.4,13.7,14
0,0,0,4,1,0,1,0,13.7,14,9.2
0,0,1,1,1,0,0,0,16.1,10.6,18.6
0,0,0,1,1,1,0,1,16.6,7.6,17.2
0,0,0,1,1,0,0,0,16.4,2,19
0,0,4,3,1,2,5,0,13.7,18.5,23.5
0,0,0,1,1,0,0,0,19.4,13.5,11.9
0,0,1,1,1,1,1,1,18.2,15.3,6.8
0,0,0,1,1,0,0,0,19.4,6.6,6.4
0,0,0,1,1,0,0,0,18.2,19,17.9
1,0,1,1,2,1,3,0,18.7,24.5,8.3
1,0,5,1,1,5,5,0,16.5,0,6.2
1,0,0,1,1,0,0,1,17.7,7.4,17.9
0,0,3,1,1,4,0,0,17.8,21.4,2.8
0,0,0,1,1,0,1,0,18.7,13.7,16.6
0,0,4,1,1,0,4,1,18.1,13,24.1
0,0,2,1,1,3,2,0,17.8,14.9,11.1
0,0,0,1,1,0,0,1,17.9,11.1,12.8
0,0,0,1,1,1,1,0,18.1,8.4,16.9
0,0,1,1,1,2,0,0,17.7,11.5,26
0,1,0,1,1,0,0,0,20.1,3.5,21.2
0,0,0,1,1,0,0,0,17.2,5.4,11.7
1,0,4,1,3,5,4,0,17.9,13.3,22.5
1,0,5,1,1,2,2,0,19.4,6.2,11.6
1,0,3,1,1,1,0,1,18.2,21,9.5
0,0,0,2,1,0,0,1,16.1,7.6,16
0,0,1,1,1,0,0,0,19.4,5.9,19.3
0,0,0,1,1,0,0,0,13.7,8.4,20
0,0,0,1,1,0,0,0,18.2,10,3.2
0,5,1,1,1,4,5,0,16.4,8.4,15
0,0,0,1,1,0,0,0,16.4,4.8,16.2
0,0,0,1,1,0,0,0,13.7,6,5.2
0,0,2,1,1,3,3,0,16.6,6.7,20.5
0,0,0,1,2,1,1,0,19.4,21.5,7.3
0,0,0,1,1,0,1,1,19.4,22.1,25
1,0,5,1,1,5,4,0,13.2,12.2,12.5
1,0,3,1,1,1,2,1,14.7,14.5,17.5
1,0,1,1,1,4,3,0,16.4,25.7,11.4
0,0,0,1,1,0,0,0,19.5,16.7,12.1
0,0,0,1,1,0,1,0,19.5,5.1,7.1
0,0,4,1,1,2,5,0,13.4,9.7,8.6
0,0,0,1,3,0,0,1,17.6,7.5,0
0,0,0,1,1,1,0,1,15.8,13.5,13.6
0,0,0,1,1,0,0,0,14.7,2.1,9.3
0,5,2,1,0,3,0,0,13.2,43.7,17.3
0,0,1,1,1,0,1,0,13.4,7.3,8.8
0,0,0,1,1,0,0,0,26.3,13.3,12.5
1,0,4,4,1,5,4,0,12.7,17,15.6
1,0,5,1,1,2,5,0,15.2,14.2,0
1,3,2,1,3,3,2,0,12.1,31.3,23.9
0,1,0,4,1,1,0,0,12.9,22.2,13.3
0,1,0,1,1,0,0,1,12.9,6.6,14.2
0,0,3,1,2,4,3,0,12.1,10.1,25.4
0,1,1,1,1,0,0,0,15.2,0,11.5
0,0,0,3,1,0,1,1,15.1,0,10.5
0,1,1,1,1,0,1,0,15.1,8.6,12.9
0,0,0,1,1,1,0,1,12.8,0,14.2
0,0,0,1,1,0,0,0,14.7,13.3,5.8
0,1,0,2,1,0,0,0,12.8,8.6,15.3
0,0,0,1,1,0,0,0,14.7,9.5,13.1
0,1,0,1,1,0,0,0,12.7,9.7,6.6
0,0,0,1,1,0,0,0,12.6,0,2.7
0,0,0,1,1,0,0,0,12.6,7.1,0
1,0,0,1,1,0,1,0,13.4,16,19
1,0,1,1,1,4,0,0,15.5,5.5,4.5
1,0,0,1,1,1,0,0,12.8,0,11.3
0,5,0,1,2,1,1,0,15.4,14.9,11.3
0,0,1,3,1,0,3,0,12.2,11.5,9.8
0,5,0,1,1,0,0,1,15.5,2.5,11.5
0,0,0,1,1,0,0,1,12.2,12,18.8
0,0,2,1,1,3,4,0,13.3,10.5,38.2
0,0,4,3,1,2,5,1,13.8,17.5,8.6
0,0,0,1,1,0,0,0,13.3,15.8,14.5
0,5,5,1,0,5,2,0,13.4,24.5,20
0,3,0,1,1,0,0,0,13.8,5,8.8
0,0,0,1,1,0,0,0,12.8,8.3,8.9
0,0,0,1,1,0,0,0,13.3,4.5,5.5
0,0,0,1,1,0,0,0,15.4,6.1,0
0,5,3,1,1,0,0,0,13.3,11.7,5.7
1,0,5,1,2,4,5,0,13.5,24.5,10.7
1,0,1,1,1,2,3,0,15.4,17,4.8
1,0,3,1,1,1,1,1,12.4,16.9,15.1
0,0,4,1,1,5,4,0,14.5,9.4,20
0,0,2,1,1,3,1,0,12.1,14.9,16.6
0,0,0,1,1,0,0,1,15.5,14.5,2.5
0,0,0,4,1,0,0,0,14.2,5.5,14.5
0,5,1,1,1,1,2,1,13.1,22.2,34.8
1,0,4,1,1,3,3,0,14.6,22.9,23.9
1,0,5,1,1,1,5,1,14.3,14.6,0
1,1,0,1,2,0,0,0,11.5,16.9,15.6
0,1,0,1,1,0,4,0,13.6,15.9,15.1
0,5,0,1,1,0,0,0,13,14.2,26.6
0,0,3,4,1,4,2,0,17.9,23.8,8.1
0,0,1,3,1,0,0,0,18.7,15.1,25
0,0,0,1,1,2,1,0,13.6,18.1,9.5
0,0,2,4,1,5,1,0,11.6,8.8,14.5
0,0,0,1,1,0,0,0,14.3,3.2,4.5
0,0,0,1,1,0,0,0,18.7,19.5,19.5
0,0,0,1,1,0,0,1,11.5,5.9,2.6
0,0,0,1,1,0,0,0,14.6,4.1,11.7
0,0,0,1,1,0,0,0,17.9,7.6,14.5
0,0,1,1,1,1,0,1,11.6,20.8,23.7
1,1,1,1,1,1,1,0,10.9,9.7,0
1,5,4,1,1,5,5,0,26.9,21.1,23.6
1,0,2,1,1,1,1,1,13.2,7.5,16
0,0,5,1,1,3,4,0,16,4.1,18.5
0,0,1,1,1,4,2,0,12.7,12.9,6.4
0,0,0,1,1,0,0,1,15.2,7.3,6.6
0,0,3,1,1,2,3,1,15.3,15.1,27.2
0,0,0,1,1,0,0,0,12.8,0,4
1,0,3,1,1,4,4,0,12.7,21.1,12.8
1,0,2,1,1,3,1,0,12.1,22.9,15.7
1,3,0,1,1,1,2,0,12.8,12.5,8.1
0,0,1,2,1,0,1,0,15.1,9,21.2
0,0,5,1,1,5,5,0,12.6,11.1,21.4
0,0,0,3,1,0,0,1,14.7,10.7,2.3
0,0,1,1,1,0,0,1,12.6,12.3,17.2
0,0,0,1,1,1,0,0,12.1,9.3,3.3
0,0,0,2,1,2,0,0,14.7,3.7,11.7
0,0,0,1,1,0,0,0,12.9,9.5,0
0,1,0,4,1,0,0,0,12.9,4.4,22.3
0,0,0,1,1,0,0,0,15.2,3,2.1
0,0,0,1,1,0,0,0,15.2,4.7,3.4
0,0,4,1,1,0,3,1,12.7,15.6,23.5
0,0,0,1,1,0,0,0,15.1,12.5,6.8
0,1,0,1,1,0,0,0,12.8,5.4,10
1,5,3,4,1,3,1,0,12.8,10.1,19.4
1,0,4,1,1,5,2,1,13.3,0,2.8
1,0,2,3,1,2,3,0,13.3,15.1,23.8
0,0,0,1,1,0,0,0,12.2,9.5,0
0,1,0,1,1,0,0,0,15.4,0,7.1
0,1,0,3,1,0,0,0,13.3,0,5.5
0,5,0,4,1,0,0,0,15.5,27.5,3.7
0,0,0,1,1,0,0,1,15.4,15.4,0
0,0,0,1,1,0,0,0,12.8,12.4,7.1
0,5,5,1,1,4,5,0,13.3,6,33.3
0,1,0,1,1,0,0,0,13.4,2.4,16.9
0,1,0,1,1,0,0,0,13.8,6.6,3.4
0,0,0,1,1,0,0,0,12.2,6.3,7.6
0,1,1,1,1,1,1,0,15.5,3.5,4
0,0,0,1,1,0,0,0,13.4,4.3,0
0,0,1,1,1,1,4,1,13.8,15.1,20
1,5,5,4,1,5,5,0,18.2,24.6,17.3
1,0,0,2,1,0,0,0,11.5,14.4,12
1,5,1,1,1,1,3,0,17,15.4,11.5
0,5,2,1,1,2,4,0,11.5,10,27.9
0,0,0,1,1,0,0,1,12.3,4.1,20.4
0,5,1,1,1,1,1,1,15.7,16.9,4.5
0,5,3,1,3,3,1,0,13.6,38,32.2
0,5,0,1,1,0,0,1,14.4,19.3,16.6
0,1,0,1,1,0,0,0,13.6,3.9,2.7
0,3,4,4,1,4,2,0,13.1,16.9,15.3
0,0,0,2,1,0,0,0,13.1,6.1,10.8
0,0,0,2,1,0,0,0,18.2,6.3,11.1
0,0,0,1,1,0,0,0,15.7,18.2,11.4
0,0,0,1,1,0,0,0,12.3,12.7,21.4
1,0,5,1,1,5,4,0,18.7,31.6,11.4
1,0,1,4,1,4,0,0,18.7,10.9,11.4
1,1,0,1,2,1,2,0,13,20.1,0
0,0,4,1,1,2,3,0,14.3,13.7,15.7
0,0,0,1,1,0,0,0,13.6,8,24.3
0,0,0,1,1,0,0,1,14.6,0,2.9
0,0,0,1,1,1,1,0,14.3,1.8,8.5
0,0,3,3,1,0,0,1,11.5,12.3,11.7
0,0,0,1,1,0,1,1,17.9,17.1,16.6
0,0,0,1,1,0,0,0,11.5,3.7,5.1
0,1,0,1,1,0,0,0,11.6,16.1,12.7
0,3,0,1,1,0,0,0,17.9,3.5,26
0,1,0,1,1,0,0,0,11.6,3.8,23.9
0,0,1,3,1,0,0,0,13.6,13.3,13.7
0,0,2,1,3,3,5,0,14.6,31.3,25.8
1,0,5,1,1,4,5,0,14.3,1.8,4.7
1,5,2,4,1,0,4,0,13,20.1,16
1,0,0,1,1,3,1,0,14.6,31.3,10.9
0,0,1,1,1,0,3,0,14.3,5.6,20
0,0,1,1,1,5,0,0,11.6,0,15.3
0,0,0,1,1,2,1,0,14.6,22.9,8.1
0,0,4,1,1,1,0,1,11.5,14.6,0
0,0,0,1,1,0,0,0,17.9,3.5,8.4
0,0,3,1,1,0,2,0,11.5,13.3,6.2
0,3,0,4,2,0,0,0,18.7,19.5,15.2
0,0,0,1,1,0,0,1,13.6,13.9,15
0,5,0,1,1,1,0,1,11.6,20.8,24.2
0,0,0,1,1,0,0,0,13.6,18.1,9.3
0,0,0,1,1,0,0,0,17.9,7.6,11.5
0,0,0,1,1,0,0,0,18.7,5.7,15
1,0,5,1,2,2,3,0,13.1,11.5,27.2
1,0,1,1,3,4,5,0,15.7,33.6,28.3
1,0,4,4,1,3,2,0,13.3,8.8,15.7
0,0,0,4,1,0,1,1,14.2,6,14.8
0,0,0,1,2,0,0,0,14.2,12.6,14.2
0,0,0,1,1,0,0,0,13.9,17.3,13.1
0,0,3,3,1,5,4,0,8.6,15.3,23
0,5,2,1,2,1,0,0,12.1,21.7,12.5
0,3,0,2,1,0,0,0,13.3,11.8,19.5
0,0,1,1,1,1,1,1,15.7,3.2,13.7
0,0,0,1,1,0,0,0,13.1,0,12.9
0,0,0,1,1,0,0,0,13.9,7.4,12.8
0,0,0,1,1,0,0,0,13.2,0,6.2
0,3,0,1,1,0,0,0,13.9,16,8.5
0,0,0,1,1,0,0,0,8.6,0,16.2
0,3,0,1,1,0,0,0,13.2,2.6,23.5
0,3,0,1,1,0,0,0,12.1,15.7,6.3
0,0,0,1,1,0,0,1,13.1,4.6,12.8
1,3,5,4,1,5,3,0,16.2,10.9,22.6
1,0,3,1,1,3,0,0,15.6,10.7,14.2
1,0,4,1,3,4,5,0,15.6,39.4,5.7
0,3,0,1,1,0,1,0,12,10.6,12.5
0,0,0,1,1,0,0,1,11.7,20,12.1
0,0,0,1,1,0,0,0,12,18,18.6
0,5,0,1,1,1,1,1,15.6,21.7,12.5
0,3,2,1,1,0,4,0,16.2,14.2,15.6
0,5,0,1,1,0,0,0,14.8,17.7,11.9
0,3,1,1,1,2,2,0,12.1,14.6,23.5
0,0,0,3,1,0,0,0,15.6,12.2,20
0,0,0,1,1,0,0,0,16.2,5.7,11.1
0,3,0,3,1,0,0,0,14.8,5.7,11.9
0,0,0,3,2,1,0,1,12.1,21.6,10
0,0,1,2,1,0,0,0,11.7,11.5,2.5
1,3,5,1,2,5,5,0,14.8,40.4,26.1
1,0,0,3,1,0,0,0,17.4,6.4,18.8
1,0,4,1,1,4,4,0,13.1,14.5,15.1
0,5,1,2,2,2,1,0,16.6,33.1,16.2
0,5,1,1,1,1,0,0,13.6,14,16.6
0,0,0,1,1,0,2,1,16.9,3.3,22.6
0,3,2,3,1,1,1,1,16.5,8.6,29.1
0,5,3,1,1,3,3,0,16.6,11.6,16.2
0,0,0,1,2,0,0,0,11.6,27.1,15
0,5,0,1,1,0,0,1,17.4,12.6,18
0,3,0,1,1,0,0,0,16.9,5.7,11.1
1,0,4,1,3,5,4,0,16.6,37.5,24.5
1,0,3,3,1,4,3,0,14.8,15.6,22.5
1,0,1,1,2,3,2,0,17.4,28.8,20
0,3,5,1,1,2,5,0,13.6,8.1,16.6
0,0,2,1,1,1,1,1,11.6,20.3,12.7
0,0,0,1,1,0,0,1,16.5,10.5,15.5
0,0,0,1,1,0,1,0,13.1,2.7,5.2
1,0,5,2,2,2,5,0,12.6,39.4,19.2
1,0,0,1,1,0,1,0,17.2,4.7,4.1
1,3,3,1,1,5,4,0,16.3,15.9,14.2
0,1,0,1,1,4,1,0,11.8,12.6,22.4
0,3,0,2,1,0,0,0,13.1,5.5,22.8
0,0,4,1,1,1,3,0,13.1,13,11.9
0,0,2,1,1,3,0,1,14.7,12.3,12
0,1,0,4,1,0,0,1,13.3,7.2,11.3
0,0,1,4,1,0,0,1,12.6,14.6,0
0,0,0,1,1,0,0,0,16.3,14.2,5
0,0,1,1,1,1,0,0,12.5,15.3,24.3
0,0,0,1,1,0,0,0,17.2,33.3,13.7
0,0,0,3,1,0,0,0,13.3,9,11.1
0,3,0,1,1,0,2,0,12.5,34.4,10.1
0,0,0,1,1,0,0,0,11.8,0,9.3
0,3,0,2,2,0,0,0,14.7,21.7,2.6
1,3,4,1,1,2,3,0,19.5,16,17.5
1,0,2,1,1,3,1,0,13.7,9.3,19.5
1,0,1,1,2,1,1,1,14.8,16.9,12.9
0,0,1,1,2,0,2,1,14.2,11.2,12
0,3,0,1,1,0,0,0,13.7,17.4,5.8
0,0,5,1,1,5,5,0,19.5,17.4,24.6
0,0,0,1,1,0,0,0,11.1,6.9,12
0,3,0,1,1,0,0,0,15.3,0,6.1
0,0,0,1,1,0,0,0,14.2,0,21.9
0,0,0,1,1,0,0,0,15.3,6.3,13.6
0,0,0,1,1,1,0,1,12.7,10.5,16.6
0,0,3,1,2,4,4,0,12.7,27.3,24.3
0,3,0,1,1,0,0,0,10.7,21.7,13
1,5,5,1,3,5,5,0,13.2,36.3,21.4
1,0,3,1,1,3,1,0,13.9,14.9,17.5
1,0,0,1,1,0,0,1,13.3,11.8,0
0,0,4,1,1,4,4,0,8.6,18.9,12.5
0,0,0,1,2,0,0,1,13.9,9,9.3
0,1,2,1,1,2,2,0,14.2,15.6,8.1
0,0,1,1,1,0,1,0,13.1,0,6.3
0,5,1,1,1,1,3,1,15.7,33.6,10
0,0,0,1,1,0,0,0,12.1,10.8,12.5
0,0,0,1,1,1,0,0,13.1,1.7,5.5
1,5,0,1,1,0,0,0,16.9,29.7,12.5
1,5,3,4,0,4,5,0,11.6,41.6,39.2
1,0,4,1,1,3,4,1,16.5,15.7,17.5
0,0,2,1,1,2,2,0,17.4,17.4,13.3
0,0,1,3,1,1,1,0,17.4,5.4,20
0,3,1,1,1,1,0,1,16.9,9.4,10.9
0,3,5,4,1,5,3,0,13.6,8.1,25
0,0,0,1,1,0,0,0,16.6,6.3,10.8
0,0,0,1,1,0,0,0,13.1,12.5,7.6
0,5,0,4,1,0,1,1,14.8,14.3,21
1,0,4,1,1,4,1,0,14.8,18,15.7
1,0,3,4,1,3,5,0,16.2,14.7,22.2
1,0,1,1,3,2,4,0,12,31.1,11.1
0,0,1,1,1,0,0,0,12.1,10.7,18.9
0,0,0,4,1,1,0,1,15.6,8.1,14
0,5,2,1,1,1,2,1,15.6,0,5.7
0,0,5,1,1,5,3,0,15.6,4.1,14.7
0,3,0,1,1,0,1,0,16.2,2.7,8.3
0,0,0,2,1,0,0,1,12,13,18.1
0,0,0,1,1,0,0,0,16.2,6.4,13.3
0,0,0,1,1,0,0,0,16.2,5.7,20.6
0,0,0,1,1,0,0,0,11.7,7.4,13.6
0,3,0,1,1,0,0,0,14.8,15.9,14.7
0,3,0,1,1,0,0,0,11.7,11.5,15.9
0,0,0,1,1,0,0,0,12.1,10.6,13.9
0,0,0,1,1,0,0,0,15.6,7,10
1,5,0,1,1,0,0,1,14.4,12.5,18.4
1,5,5,1,3,5,5,0,15.7,30.7,33.8
1,0,2,3,1,3,4,0,16.9,6.4,13.8
0,0,1,1,2,2,0,0,18.7,16.9,21.4
0,0,0,1,1,1,1,0,14.5,23,8.6
0,0,4,1,1,4,0,0,11.6,4.3,22.8
0,0,0,1,1,0,0,0,11.6,0,6.1
0,0,0,1,1,0,0,0,18.7,2.2,0
0,0,0,1,1,0,0,0,16.9,11.2,13.2
0,0,3,1,1,0,3,1,15.7,17.4,15.5
0,0,0,1,1,0,1,0,12.9,8.5,9.5
0,0,1,3,1,1,2,1,12.9,13.3,24
0,3,0,1,1,0,0,0,14.5,2.2,8.3
0,0,0,3,1,0,0,0,14.4,7.6,11.3
0,0,0,1,1,0,0,0,14.5,7.4,13.7
0,0,0,1,1,0,0,0,14.5,8.1,18.5
1,0,4,1,1,4,4,0,14.4,13.5,6.3
1,0,1,1,1,0,0,0,17.2,15.9,5.5
1,0,1,1,1,1,3,1,14.9,14,25.4
0,0,5,2,1,5,5,0,15,25.2,12.7
0,3,2,2,1,0,1,0,14.9,7.6,12.5
0,0,3,3,1,0,1,1,17.2,8.6,6.5
0,0,0,2,1,0,2,1,14.4,11.6,4.4
0,0,0,1,1,1,0,0,14.3,17.1,8.3
0,0,0,1,1,3,0,0,15.2,9.7,13.6
0,0,0,1,1,0,0,0,15,9.8,11.9
0,0,0,1,1,0,0,0,15.2,11.8,16.4
0,0,0,1,1,0,0,0,13.7,5.7,12.7
0,0,0,1,1,0,0,0,13.7,0,2.8
0,0,0,1,1,2,0,0,15.8,15.9,21
0,0,0,1,1,0,0,0,14.3,10.8,11.1
1,0,5,1,1,3,5,0,16.3,14.2,7.3
1,0,4,1,3,5,4,0,11.8,30.3,20.3
1,0,0,1,2,4,0,0,12.6,22.9,19
0,0,2,1,1,1,3,0,16.3,13.9,13.3
0,0,0,4,1,0,0,0,13.3,10.5,11.5
0,0,1,4,1,0,0,1,14.7,0,28.5
0,0,0,1,1,1,0,0,13.1,13,6
0,0,3,4,1,0,1,1,13.3,7.9,12.5
0,0,0,1,1,0,0,0,12.5,4,13.6
0,0,0,4,1,0,0,0,11.8,12.6,7.1
0,0,0,3,1,0,1,0,17.2,5.7,9
0,0,1,1,1,0,0,1,12.5,20,10.2
0,0,0,1,1,2,2,0,17.2,18,14.7
0,0,0,2,1,0,0,0,13.1,10.6,4.2
0,0,0,2,1,0,0,0,12.6,0,0
0,0,0,1,1,0,0,0,14.7,4.1,13.1
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
