íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
0,0,2,1,1,0,0,1,8.8,11.2,9
0,0,0,3,1,1,0,0,8.8,19.6,4.7
0,0,0,1,1,0,0,0,13.5,2.9,14.6
0,0,0,1,1,0,0,0,16.7,9,10.8
0,0,1,1,1,0,3,0,11.5,16,22.8
0,0,0,1,1,0,0,0,19.3,3.2,12.5
0,0,3,1,1,1,1,0,15.5,12.6,12.2
0,0,0,1,1,0,0,0,19.3,14.9,9.3
0,0,0,2,1,0,0,0,8.8,8,11.1
0,0,0,3,1,2,0,1,14.4,13.5,0
0,0,0,1,1,0,1,0,15.5,9.4,6.4
0,3,0,2,1,0,0,1,23.5,10.4,17.8
0,3,0,3,1,0,0,0,16.7,11.6,25
0,3,1,4,1,4,5,0,23.5,0,6.2
1,0,3,1,1,4,5,0,15,19.6,11.7
1,0,1,2,1,2,1,0,19,20,26.1
1,0,5,1,1,5,3,0,16.6,5.4,11.7
0,0,0,1,1,1,2,0,15.3,17.3,16.3
0,0,2,2,1,0,0,0,15.6,11.6,7.6
0,3,0,1,1,0,0,1,17.2,16.9,13.7
0,0,1,1,1,1,1,1,16.5,4.1,5.5
0,0,4,1,1,3,4,1,15.3,8.3,12.9
1,3,4,1,1,4,2,0,10.5,23,17.9
1,0,3,1,1,5,5,0,13.9,16.2,21.4
1,3,2,1,1,1,1,1,20.8,16.9,13.7
0,5,1,1,1,3,4,0,14.2,14,15
0,5,0,1,1,0,0,1,17.5,10.3,14.6
0,3,5,1,1,2,3,0,10.5,12.6,21.7
0,0,0,1,2,0,1,0,10.8,9.4,6.2
0,0,1,1,1,0,0,0,12.2,8.3,4.6
0,0,0,1,2,1,0,1,10.8,11.2,11.7
0,0,0,1,1,0,0,0,10.5,#N/A,#N/A
1,0,5,1,1,5,5,0,16.6,11.5,28.5
1,0,4,1,2,3,4,0,18,14.6,4.4
1,0,3,1,1,2,2,1,17.2,4.1,25.7
0,0,2,1,2,1,3,1,15.7,21.8,11.5
0,0,0,1,1,0,0,0,18.3,0,2.1
0,0,0,1,1,4,0,0,16.8,7.6,20.5
0,0,1,1,1,0,1,0,16.6,10.9,14.2
0,3,1,1,1,0,1,1,16.4,18,16.6
0,0,0,1,1,0,0,0,17.4,9.7,8.5
0,3,0,1,2,0,0,0,15.7,14.6,0
0,5,0,1,1,1,0,0,17.2,12.9,29.1
1,0,4,1,1,2,4,0,14.1,6.4,2.1
1,0,0,1,1,0,0,0,13.4,12.9,4.5
1,3,0,1,1,0,1,1,13.4,20.8,13.5
0,0,0,1,2,1,3,0,14.2,19.1,15.3
0,0,1,4,1,5,0,0,14.1,7.2,6.2
0,3,0,1,1,0,0,0,14.6,5.7,13.1
0,3,0,4,1,0,0,0,14.2,18.1,25
0,3,2,1,1,4,0,1,14.9,10.8,25.8
0,0,0,1,1,1,0,0,13.7,15.3,8.4
0,3,3,1,1,0,2,0,16.6,16.4,17.1
0,0,1,4,1,0,0,0,16.6,4.7,24.1
0,0,0,1,1,0,0,0,15.4,5.2,10
0,0,5,2,1,3,5,1,14.9,16.6,13.5
0,0,0,1,1,0,0,0,15.4,9.5,9
0,0,0,3,1,0,0,0,13.7,4,6.6
0,0,0,1,1,0,1,0,14.6,18.4,12.5
1,0,0,1,1,0,0,0,14.9,15,9.3
1,0,5,1,2,5,4,0,13.3,12.1,7.4
1,0,3,1,1,1,1,0,16.7,10,11.9
0,0,0,1,1,0,0,1,16.7,4.1,11.1
0,0,0,1,1,0,0,0,18.4,12.9,10.1
0,0,1,1,1,1,1,0,13.8,14.8,16.6
0,0,2,2,2,4,3,0,13.3,14.7,15.6
0,3,0,1,1,0,0,0,18.4,4.1,17.5
0,3,0,1,1,0,0,0,14.5,13.7,12.2
0,3,0,1,1,0,0,0,13.8,10.9,11.7
0,0,1,1,1,0,2,0,14.1,21.3,15.7
0,0,0,1,2,0,0,0,14.5,14.1,15.9
0,5,4,1,1,3,5,1,14.4,10.5,26
0,0,0,1,1,2,0,0,14.9,7.4,14.7
0,0,0,1,1,0,0,0,14.1,8.5,25
0,0,0,2,1,0,0,1,14.4,18,15.7
1,5,5,3,2,5,5,0,16.1,23,32.3
1,0,4,4,1,4,3,0,17.8,13.2,16.6
1,0,3,1,1,3,4,0,18.4,16.7,22.8
0,0,0,1,1,0,0,0,18.3,17.7,16.1
0,3,0,1,1,0,0,1,15.7,12.6,21.7
0,3,1,1,1,1,1,1,15.7,9,14.2
0,0,0,1,1,0,0,0,18.8,10,9.6
0,5,1,1,1,1,2,1,18.3,20.3,13.6
0,5,2,1,1,2,1,0,17.8,16.9,8.8
0,0,0,1,1,0,0,0,17,21.6,16.9
1,0,4,1,1,4,5,0,18.3,14.5,17.3
1,0,2,1,1,3,3,0,16.1,15.6,19.2
1,5,5,1,1,5,4,0,17,18.9,19.4
0,5,0,1,1,1,1,0,18.4,24.1,18
0,0,1,1,1,0,0,1,18.3,13,4.3
0,0,0,3,1,0,0,1,18.8,2.9,16.6
0,0,1,1,1,1,1,0,17.8,0,2.3
0,0,3,1,1,2,2,1,15.7,6.4,12.5
1,5,3,2,4,5,4,0,15.1,20,33.8
1,0,4,1,1,3,5,1,13.6,4.3,12
1,0,1,1,1,1,1,0,12.8,16,24.3
0,5,5,1,2,4,3,0,16.1,27.4,12.2
0,0,2,1,2,2,1,1,15.6,21.6,19.4
0,0,0,0,1,0,0,0,13.6,11.9,21.4
0,0,0,1,1,0,0,0,17.2,17.3,12.9
0,0,0,1,1,0,0,0,16.1,14,7.6
0,0,1,1,1,1,2,0,12.5,10.3,3.1
0,0,0,1,2,0,0,0,17.1,21.7,21.1
0,0,0,3,1,0,0,0,12.8,9,12.5
0,0,0,1,1,0,0,0,17.2,5,9
0,0,0,1,1,0,0,1,12.5,6.4,11.1
0,0,0,1,1,0,0,0,15.1,0,5.8
1,0,1,1,1,1,1,1,13.7,20,8.9
1,0,5,1,2,5,5,0,15.4,23,26
1,0,4,2,1,3,4,0,14.9,7.8,11.1
0,0,0,1,1,0,0,0,16.6,17,16.4
0,0,2,1,1,2,2,0,14.6,22.2,14.6
0,0,1,1,1,1,1,1,14.1,10.6,3.8
0,0,3,2,1,4,3,0,13.4,7.6,11.1
0,0,0,3,1,0,0,1,14.9,17.1,7.4
0,0,0,1,1,0,0,0,14.2,7,7.8
1,5,1,1,1,5,1,0,13.5,24.5,6.2
1,0,0,3,1,0,0,0,14.9,9.4,3.8
1,0,4,1,1,3,4,0,12.4,1.6,13.6
0,0,3,4,1,1,2,1,14.8,9.9,16.6
0,0,0,1,4,0,0,0,14.2,#N/A,26
0,0,0,3,2,2,3,0,13.5,11.5,9.5
0,5,5,4,4,4,5,0,18.9,41.3,9
0,0,1,1,1,0,0,1,12.4,9.4,0
0,0,0,1,1,0,1,0,18.9,15.8,14.5
0,1,0,1,1,0,0,0,18.1,2.3,12.5
0,0,0,3,1,1,0,0,14.8,17,21.9
0,0,2,1,1,0,0,0,16.3,0,3.7
0,0,0,1,1,0,0,1,14.9,10.3,17.3
1,5,5,4,4,5,5,0,14.3,41.3,20
1,0,3,1,1,0,2,1,15.3,16,9
1,5,2,1,2,2,3,0,14.3,13.2,16.6
0,0,4,1,1,4,4,0,15.4,#N/A,18.6
0,0,1,1,1,3,1,0,13.5,20.3,14.8
0,0,0,1,1,0,0,0,14.1,15,5.2
0,0,1,1,2,1,0,1,13.4,5.4,14.2
0,0,0,1,1,1,1,1,15.9,17.3,13.7
1,0,0,1,3,0,0,0,17,12.5,22.7
1,0,2,4,1,0,0,0,13.2,19.5,3.2
1,5,0,1,2,1,5,1,14.2,17,22.2
0,0,4,1,1,0,4,1,10.4,3.4,18.7
0,5,3,4,1,4,1,0,17,#N/A,17
0,0,0,1,2,0,0,0,12.2,29.6,22.5
0,3,5,1,1,5,3,0,16.9,9.7,11.9
0,0,0,0,1,0,2,0,16.9,11.1,6.1
0,0,0,1,1,0,0,0,14.2,26.9,21.4
0,3,1,2,2,1,1,1,13.2,20.6,16.9
0,3,1,1,1,0,0,0,10.4,15.2,10.8
0,5,0,1,1,3,0,0,15.2,13.9,21.2
0,0,0,4,3,0,0,0,15.2,6.6,11.6
0,0,0,1,0,0,0,0,16.7,15.1,17.9
0,0,0,1,1,2,0,0,16.7,13.7,13.6
0,1,0,2,1,0,0,0,12.2,11.8,15.3
1,0,5,1,4,4,4,0,16.4,#N/A,22.2
1,5,1,1,0,5,2,0,15.7,46.4,20
1,0,1,4,1,1,3,0,11.8,12.4,16.6
0,0,4,1,1,0,0,0,16,22.2,21
0,0,0,1,1,0,0,1,15.7,13.9,3.5
0,0,3,1,2,1,1,1,20.6,21.1,16.6
0,3,2,1,1,3,5,0,14.3,34.4,31.3
0,0,0,1,1,2,1,1,11.8,11.2,9.6
0,0,0,1,1,0,0,0,19.7,10.1,5
1,5,5,1,4,5,5,0,13.7,40.1,15.3
1,0,0,1,1,1,2,0,16,9.5,12.1
1,0,0,1,1,0,1,1,14.9,14.4,15.7
0,0,3,1,1,4,3,0,10.5,20.1,8
0,0,0,1,1,3,0,0,16,10.5,15.3
0,0,0,1,1,0,0,0,10.5,7.7,10
0,0,4,1,1,0,4,0,12.7,11.7,14.2
0,0,1,1,1,0,0,0,13.5,10.7,5.2
0,0,0,4,1,0,0,0,14.9,14.9,17.3
0,0,0,1,1,0,0,0,14.9,12.3,0
0,1,0,1,1,0,0,0,13.5,17.5,9.6
0,0,1,1,1,1,0,0,14.9,5.2,11.7
0,0,0,1,1,0,0,0,12.7,11.8,8.3
0,0,0,2,1,0,0,0,14.4,5.5,6.5
0,0,0,4,2,2,0,1,13.7,23.5,16.2
0,0,2,1,1,0,1,1,14.4,4.5,0
1,0,5,1,1,4,5,0,18.8,16.8,14.8
1,0,0,1,1,0,0,1,18.4,9,0
1,0,1,1,1,0,3,1,15.1,17.5,29.7
0,0,2,1,1,1,0,0,14,9.7,6.8
0,5,0,2,1,5,4,0,18.4,31.8,24.4
0,0,0,1,1,0,1,0,13.6,21.3,3.7
0,0,4,4,1,0,1,0,14,8.5,13.3
0,5,0,1,4,2,0,0,15.1,#N/A,30.4
0,3,0,1,1,0,0,0,18.8,6.4,11.3
0,0,0,1,2,3,0,0,14.6,32.4,16.9
0,0,0,1,1,0,0,0,13.3,6.6,12.5
0,0,1,1,1,0,0,0,13.3,31.6,19.4
0,0,0,1,1,0,0,0,12.6,25,23.2
0,0,3,1,1,1,2,1,14.6,9.7,16.6
0,0,0,1,1,0,0,0,12.6,3.9,23.7
1,0,5,1,1,4,4,0,12.7,6,16
1,1,1,1,1,3,1,0,10.5,21.3,13.6
1,0,0,1,3,5,3,0,13.5,13.7,13.8
0,0,0,4,1,1,1,1,12.7,0,21.4
0,3,0,1,2,0,0,0,13.5,19.1,9
0,0,0,1,1,0,0,0,16,16.9,17.2
0,0,1,1,1,0,5,1,13.7,20,8.1
0,0,2,2,1,0,0,0,14.9,0,20.4
0,0,0,1,1,0,0,1,14.9,11.6,11.5
0,5,0,1,1,0,0,0,14.9,6.2,14.8
0,0,3,4,1,2,2,0,16,14.4,25
0,0,4,1,1,1,0,0,14.4,6.6,9.3
0,0,0,1,1,0,0,0,14.4,18.1,16.6
0,0,0,1,1,0,0,0,13.7,13.6,15.3
0,0,0,1,1,0,0,0,14.9,18.3,2.8
0,0,0,1,1,0,0,0,10.5,4.6,2.1
1,5,5,4,4,5,5,0,10.7,#N/A,21.6
1,0,4,1,1,4,1,0,12.7,0,6.6
1,5,3,1,3,3,3,0,17.6,39.5,7.6
0,0,0,1,1,0,0,1,10.7,10,10.6
0,0,0,1,1,0,0,0,13.8,8.3,16.6
0,5,0,1,1,0,0,1,16.5,13.1,11.4
0,3,0,1,2,0,0,0,16.5,7.5,0
0,5,0,1,1,0,0,1,13.8,14.7,0
0,0,2,1,2,1,1,0,12.7,13,16.6
0,1,0,1,1,0,0,0,14.1,10.4,14.6
0,3,0,4,1,0,0,0,13.7,6.8,2.9
0,0,1,1,2,2,2,0,13.9,30.7,9.5
0,0,1,1,1,1,4,0,17.6,10.1,20
0,0,0,1,1,0,0,0,13.7,21.5,0
0,0,0,1,1,0,0,0,13.9,4.4,2.7
0,0,0,1,2,0,0,0,10.7,17,13.6
0,0,0,3,1,0,0,0,14.1,12.5,13.4
0,0,0,1,1,0,0,0,12.7,3,5.7
1,5,0,4,1,1,0,1,13.6,20.4,7.8
1,5,5,2,4,4,5,0,16.6,43.7,17.3
1,0,0,2,1,0,0,1,18,8.4,5.3
0,5,1,1,1,2,4,0,15.4,#N/A,17.9
0,0,3,1,1,5,1,0,13.9,5.4,16.9
0,0,4,3,1,3,3,0,22,12.9,15.6
0,0,0,1,1,0,1,0,19.2,10.1,13.2
0,0,2,1,1,0,2,0,13.9,0,5.2
0,0,0,1,1,0,0,0,16.6,12.5,20
0,0,0,1,1,0,0,0,18,17.8,50
0,0,0,3,1,0,0,0,16.7,7.5,21.4
0,0,1,2,1,1,0,1,15.4,18.8,19.7
1,0,5,1,4,5,5,0,14.2,34.8,30
1,0,0,1,1,0,0,0,16.7,10.1,20
1,0,3,1,1,0,3,0,13.2,6.7,12.1
0,1,0,1,1,1,0,1,17,18.1,0
0,0,4,1,1,2,4,0,14.2,18.9,14
0,0,1,1,1,0,0,1,15.2,10.2,13
0,0,2,4,1,3,2,0,16.9,15.1,16.6
0,0,0,1,1,0,1,0,16.7,6.3,5.7
0,5,0,1,1,1,0,1,13.2,21.4,10
0,0,1,1,1,4,1,0,10.4,10.9,16
0,0,0,1,1,0,0,0,17,15,6.4
0,1,0,1,1,0,0,0,12.2,5,16.6
0,0,0,1,1,0,0,0,16.9,0,8.4
0,0,0,1,1,0,0,0,12.2,18,7.5
0,0,0,3,1,0,0,0,15.2,13.3,4.7
0,0,0,1,1,0,0,0,10.4,3.4,3.3
1,0,1,1,1,1,4,0,15.6,11.1,15.2
1,1,0,1,1,0,0,0,13,10,13.6
1,0,0,1,1,0,0,0,15.3,3.7,7.5
0,0,0,1,1,0,0,1,16.1,14.9,11.3
0,0,3,1,1,4,1,0,17,20.8,15.3
0,0,4,1,2,3,3,0,13.6,20,17.5
0,0,0,1,1,0,0,1,17,2.5,0
0,0,0,1,1,2,1,1,16.1,17.6,13.6
0,0,1,1,1,1,0,0,15.3,7.5,5.2
0,0,5,1,1,5,5,0,14.8,32.4,4.7
0,0,0,1,1,0,0,0,15.6,12.3,25
0,1,0,1,1,0,0,0,14.8,6.7,11.7
0,0,2,4,1,0,2,0,13.1,3.2,3.2
0,0,0,1,1,0,0,0,13,5.1,11.9
0,0,0,1,1,0,0,0,13.6,18.1,2.7
0,0,0,1,1,0,0,0,13.1,7.7,4.1
1,0,1,1,2,2,1,0,13.8,17.8,2.7
1,1,5,0,1,5,5,0,16.7,15.3,17.1
1,0,0,1,1,3,0,1,13.8,7.6,8.8
0,0,0,1,1,0,0,0,14.1,17,20.3
0,3,0,1,1,0,0,0,14.1,19.1,9.2
0,0,2,1,1,0,0,1,16.7,20.5,25.4
0,1,3,4,1,4,3,0,13.3,11.9,16.3
0,0,0,1,1,1,2,1,14.5,8.4,22.2
0,0,0,4,1,0,0,0,14.4,7.8,27.5
0,3,4,1,1,1,4,0,14.9,14.6,11.9
0,0,0,1,1,0,0,0,14.4,2.7,4.4
0,0,0,1,1,0,1,0,18.4,7.2,7.4
0,0,1,1,1,0,0,0,14.9,4,6.3
0,0,0,1,1,0,0,0,14.5,10.5,24.1
0,0,0,0,1,0,0,0,18.4,2.5,10.1
1,0,2,4,2,1,5,0,16.8,20.2,25
1,3,5,1,2,5,2,1,15.7,26.4,22.9
1,3,0,4,1,0,0,0,16.4,13,24.2
0,0,1,1,2,1,1,1,16.6,22.4,13.9
0,5,0,3,1,0,0,1,16.6,5.4,34.7
0,0,3,1,1,4,3,0,16.4,9.5,16.6
0,0,0,4,1,0,0,0,17.4,14.1,14.7
0,0,4,4,2,2,0,0,18,14.6,7.4
0,0,0,1,1,0,1,0,16.8,12.6,8
0,0,1,1,1,0,4,0,15.7,25.2,22.2
0,0,0,1,1,0,0,0,17.2,11.5,28.5
0,0,0,1,1,3,0,0,17.2,19.5,14.6
0,0,0,1,1,0,0,0,18.3,0,4.7
1,0,0,1,1,1,0,1,13.9,17.4,16.2
1,5,0,4,1,1,4,0,20.8,29.9,14
1,0,5,1,1,4,5,0,13.9,18.9,3.2
0,5,1,1,1,0,3,0,17.5,25.3,3.4
0,0,2,1,2,0,0,1,10.5,17.4,23.8
0,0,3,1,1,5,1,0,14.2,14,16.6
0,0,1,2,1,0,1,0,10.5,15.6,9.5
0,0,0,1,2,3,0,0,10.8,29.7,20.8
0,0,4,2,4,2,2,1,10.5,40,11.9
0,0,0,1,1,0,0,0,10.8,5.7,11.7
0,0,0,1,1,0,0,0,12.2,10.5,11.6
1,0,1,3,1,0,1,0,16.6,12.3,15.9
1,0,4,1,1,5,5,0,18,13.5,6.4
1,0,0,1,1,2,0,0,16.8,19.1,7.6
0,0,0,1,1,0,0,0,18.3,14.2,9.5
0,0,3,2,1,3,4,0,17.2,18.5,0
0,5,1,1,3,1,3,0,17.4,31.7,11.9
0,5,5,1,1,4,1,0,16.4,13.2,19.6
0,0,0,1,1,0,2,1,16.4,9.5,23.6
0,5,0,1,2,1,0,1,15.7,25.8,8.3
0,0,2,1,1,0,0,1,16.6,10.1,16.9
0,0,0,1,1,0,0,0,16.8,10.9,3.5
0,0,0,1,1,0,0,0,15.7,14.5,15
0,0,0,1,1,0,0,0,17.2,8.1,22.7
1,0,1,1,1,2,3,1,15.7,11.2,8.5
1,0,0,2,1,0,0,1,18.8,17.4,17
1,0,4,1,2,5,4,0,18.4,16.7,28.5
0,5,5,4,1,4,5,0,17,19.7,11.6
0,0,2,1,1,3,2,0,15.7,19.6,5.4
0,0,0,3,1,1,1,0,17.8,27,10.7
0,0,3,1,1,1,1,0,18.8,19.1,17.2
0,0,1,4,1,0,0,0,16.1,0,12.5
0,0,0,1,1,0,0,0,18.3,16.6,16.6
0,0,0,1,1,0,0,0,18.4,4.3,17.5
0,0,0,1,1,0,0,1,18.3,11.5,11.3
0,0,0,2,1,0,0,0,17.8,5.7,11.4
1,0,2,3,1,3,2,0,14.6,14.5,15.3
1,5,5,1,1,4,5,0,16.6,24.1,19
1,0,4,1,1,5,3,0,14.2,17.7,19.1
0,3,3,1,1,0,0,0,15.4,8.6,17.8
0,0,0,1,1,1,0,1,13.4,21,17.9
0,3,0,1,1,2,0,0,14.1,10.5,22.2
0,0,0,1,3,0,1,0,14.9,8.8,17
0,5,0,1,1,0,0,1,14.2,10.9,10
0,0,1,1,1,0,0,0,14.9,16.6,10
0,0,0,1,1,1,0,0,13.7,7.9,13.7
0,0,0,1,1,0,0,0,13.7,25.8,6.8
0,0,0,1,2,0,1,0,16.6,16.6,22.9
0,0,0,1,1,0,0,0,13.4,10,12.5
0,0,1,1,1,0,4,1,14.6,6.7,8.8
1,1,4,4,2,5,4,0,16.8,20.2,17.7
1,3,5,4,2,2,5,0,16.6,31.5,38.7
1,0,3,1,1,1,3,0,17.4,15.9,6.8
0,0,1,1,1,0,1,0,16.6,4.7,21
0,5,2,4,2,4,1,0,15.7,21.8,13.3
0,0,0,1,1,0,0,0,17.2,19.5,19.5
0,0,0,2,1,0,0,1,18,13.5,12.5
0,3,0,1,1,0,0,1,18.3,9.5,2.9
0,0,0,2,1,1,0,1,16.4,14,27.3
0,0,1,1,1,3,2,0,17.2,7.2,10
0,0,0,1,1,0,0,0,15.7,12.1,10.2
1,3,3,2,1,3,4,0,15.1,18.4,31.6
1,5,2,1,2,2,3,0,13.6,24.1,22.8
1,3,4,1,1,4,2,0,13.6,13.3,15.3
0,5,5,2,3,5,5,0,17.2,33.3,29.7
0,0,0,1,1,0,0,0,15.6,17.3,16.9
0,3,0,4,2,0,0,0,16.1,14.2,15.7
0,0,0,0,2,0,0,1,12.8,11.2,25
0,0,0,1,1,0,0,0,17.1,8.5,10
0,5,1,1,1,1,1,1,12.5,5.4,21.4
0,5,1,1,1,0,1,0,16.1,40.7,0
0,0,0,1,1,1,0,0,12.5,17.6,9
0,5,0,1,1,0,0,1,12.8,17.3,21.7
0,3,0,1,1,0,0,0,15.1,9.8,16.6
1,3,2,1,1,2,3,0,14.1,12.1,5
1,3,4,2,0,4,4,0,15.4,26.8,18.4
1,0,0,1,1,0,0,0,14.2,14.2,0
0,0,0,1,1,0,0,0,13.7,7.4,6.6
0,3,0,1,1,0,0,1,15.4,6.9,13.7
0,0,3,1,1,3,1,1,16.6,12.3,12.5
0,5,1,3,1,1,2,0,13.4,37.7,10
0,0,5,1,1,5,5,0,14.6,3.7,21.2
0,0,0,1,1,0,0,0,14.9,8.1,24.5
0,0,0,1,1,0,0,0,14.6,8.8,12
0,3,1,1,1,1,1,1,13.7,12.1,10.2
0,3,0,1,1,0,0,0,13.4,21,27
0,3,0,1,1,0,0,0,16.6,14.6,22.7
0,0,0,1,1,0,0,0,14.1,21.5,20
0,0,0,1,1,0,0,0,14.2,10.9,5.8
0,1,0,4,1,0,0,0,14.9,16.6,17.9
1,0,3,1,1,3,2,0,17.2,22.6,11.3
1,0,4,1,1,5,4,0,15,29.7,21.9
1,5,2,1,1,2,5,0,15.3,18.9,21.4
0,5,5,1,4,4,3,0,15.6,29.7,32.7
0,0,1,1,1,1,1,1,19,15.6,19.2
0,0,1,1,1,0,1,1,16.6,12.6,3.3
0,0,0,1,1,0,0,1,16.5,10.3,16.6
0,0,0,1,1,1,0,0,15.3,7.6,11.3
1,0,0,1,1,2,0,1,10.8,10.3,15.9
1,0,3,1,1,1,2,0,10.5,15.6,9.7
1,0,4,1,3,4,5,0,12.2,40.1,14.8
0,3,5,1,1,5,1,0,10.5,18,21.5
0,0,2,1,1,1,3,0,17.5,13.3,19.4
0,0,1,1,1,3,4,0,10.5,13.1,24.3
0,0,0,1,1,0,0,0,13.9,3.9,4.7
0,0,1,1,2,0,1,1,20.8,16.9,16.6
0,3,0,4,1,0,0,0,10.8,7.4,12.5
0,0,0,1,1,0,0,1,14.2,0,0
1,0,5,1,1,5,5,0,14.9,21.8,15
1,0,0,1,1,1,0,0,18.4,4.1,12.7
1,0,0,1,1,1,0,0,14.4,8,10
0,0,1,1,1,3,3,0,16.7,23.6,18.4
0,0,2,1,1,2,2,0,13.8,10,4.3
0,0,1,2,1,0,1,0,16.7,5.1,10.5
0,0,4,1,1,0,1,1,13.3,17.5,6.2
0,0,0,1,1,0,0,0,14.5,12.3,9.4
0,0,0,1,1,0,0,1,14.1,14.2,50
0,0,0,1,1,0,0,1,14.9,6.9,11.1
0,3,0,2,1,0,0,0,14.1,21.3,12
0,0,3,4,1,4,4,0,18.4,20.9,10.5
0,0,0,1,1,0,0,0,14.5,6.1,12.5
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
